tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.25,1.40,0,0.01,0.01,0.0
blue,13.86,1.09,0,0.01,0.01,0.0
blue,16.56,0.56,0,0.01,0.01,0.0
blue,18.66,-0.17,0,0.01,0.01,0.0
blue,20.37,-1.13,0,0.01,0.01,0.0
blue,21.79,-2.32,0,0.01,0.01,0.0
blue,22.99,-3.81,0,0.01,0.01,0.0
blue,24.16,-5.92,0,0.01,0.01,0.0
blue,25.30,-8.91,0,0.01,0.01,0.0
blue,26.67,-13.26,0,0.01,0.01,0.0
blue,28.03,-16.98,0,0.01,0.01,0.0
blue,29.57,-20.03,0,0.01,0.01,0.0
blue,31.25,-22.33,0,0.01,0.01,0.0
blue,33.05,-23.95,0,0.01,0.01,0.0
blue,34.89,-24.94,0,0.01,0.01,0.0
blue,36.90,-25.41,0,0.01,0.01,0.0
blue,39.10,-25.32,0,0.01,0.01,0.0
blue,41.48,-24.63,0,0.01,0.01,0.0
blue,44.10,-23.25,0,0.01,0.01,0.0
blue,46.78,-21.22,0,0.01,0.01,0.0
blue,49.62,-18.49,0,0.01,0.01,0.0
blue,52.54,-15.20,0,0.01,0.01,0.0
blue,55.50,-11.67,0,0.01,0.01,0.0
blue,57.89,-9.06,0,0.01,0.01,0.0
blue,59.93,-7.29,0,0.01,0.01,0.0
blue,61.64,-6.23,0,0.01,0.01,0.0
blue,63.37,-5.55,0,0.01,0.01,0.0
blue,65.08,-5.24,0,0.01,0.01,0.0
blue,66.96,-5.26,0,0.01,0.01,0.0
blue,69.44,-5.72,0,0.01,0.01,0.0
blue,72.59,-6.75,0,0.01,0.01,0.0
blue,76.83,-8.43,0,0.01,0.01,0.0
blue,80.59,-9.76,0,0.01,0.01,0.0
blue,83.63,-10.43,0,0.01,0.01,0.0
blue,85.93,-10.49,0,0.01,0.01,0.0
blue,87.58,-10.09,0,0.01,0.01,0.0
blue,88.65,-9.42,0,0.01,0.01,0.0
blue,89.50,-8.36,0,0.01,0.01,0.0
blue,90.17,-6.57,0,0.01,0.01,0.0
blue,90.44,-3.97,0,0.01,0.01,0.0
blue,90.22,-0.50,0,0.01,0.01,0.0
blue,89.51,3.88,0,0.01,0.01,0.0
blue,88.93,7.66,0,0.01,0.01,0.0
blue,88.80,10.24,0,0.01,0.01,0.0
blue,89.03,12.11,0,0.01,0.01,0.0
blue,89.50,13.54,0,0.01,0.01,0.0
blue,90.21,14.76,0,0.01,0.01,0.0
blue,91.17,15.82,0,0.01,0.01,0.0
blue,92.58,16.84,0,0.01,0.01,0.0
blue,94.76,17.88,0,0.01,0.01,0.0
blue,97.65,18.78,0,0.01,0.01,0.0
blue,101.73,19.69,0,0.01,0.01,0.0
blue,106.34,20.55,0,0.01,0.01,0.0
blue,111.05,21.45,0,0.01,0.01,0.0
blue,115.62,22.47,0,0.01,0.01,0.0
blue,119.83,23.62,0,0.01,0.01,0.0
blue,123.72,24.96,0,0.01,0.01,0.0
blue,127.30,26.54,0,0.01,0.01,0.0
blue,130.39,28.35,0,0.01,0.01,0.0
blue,132.77,30.25,0,0.01,0.01,0.0
blue,134.60,32.36,0,0.01,0.01,0.0
blue,135.91,34.75,0,0.01,0.01,0.0
blue,136.84,37.76,0,0.01,0.01,0.0
blue,137.71,42.01,0,0.01,0.01,0.0
blue,138.62,45.69,0,0.01,0.01,0.0
blue,139.90,49.70,0,0.01,0.01,0.0
blue,141.26,53.92,0,0.01,0.01,0.0
blue,141.98,57.16,0,0.01,0.01,0.0
blue,142.03,59.35,0,0.01,0.01,0.0
blue,141.69,60.64,0,0.01,0.01,0.0
blue,141.16,61.42,0,0.01,0.01,0.0
blue,140.27,62.03,0,0.01,0.01,0.0
blue,138.83,62.41,0,0.01,0.01,0.0
blue,136.47,62.39,0,0.01,0.01,0.0
blue,133.34,61.75,0,0.01,0.01,0.0
blue,129.78,60.50,0,0.01,0.01,0.0
blue,125.96,58.74,0,0.01,0.01,0.0
blue,122.30,56.74,0,0.01,0.01,0.0
blue,118.45,54.35,0,0.01,0.01,0.0
blue,114.73,51.83,0,0.01,0.01,0.0
blue,110.97,49.06,0,0.01,0.01,0.0
blue,107.21,46.11,0,0.01,0.01,0.0
blue,103.51,43.05,0,0.01,0.01,0.0
blue,99.92,39.93,0,0.01,0.01,0.0
blue,96.25,36.62,0,0.01,0.01,0.0
blue,92.79,33.42,0,0.01,0.01,0.0
blue,89.16,30.02,0,0.01,0.01,0.0
blue,85.68,26.80,0,0.01,0.01,0.0
blue,82.40,23.93,0,0.01,0.01,0.0
blue,79.50,21.67,0,0.01,0.01,0.0
blue,77.16,20.19,0,0.01,0.01,0.0
blue,75.21,19.34,0,0.01,0.01,0.0
blue,73.59,18.95,0,0.01,0.01,0.0
blue,72.01,18.92,0,0.01,0.01,0.0
blue,70.65,19.18,0,0.01,0.01,0.0
blue,69.09,19.84,0,0.01,0.01,0.0
blue,67.24,21.07,0,0.01,0.01,0.0
blue,64.56,23.48,0,0.01,0.01,0.0
blue,61.43,26.34,0,0.01,0.01,0.0
blue,58.66,28.39,0,0.01,0.01,0.0
blue,55.71,29.95,0,0.01,0.01,0.0
blue,51.83,31.39,0,0.01,0.01,0.0
blue,48.26,32.73,0,0.01,0.01,0.0
blue,45.37,34.14,0,0.01,0.01,0.0
blue,42.50,35.92,0,0.01,0.01,0.0
blue,39.24,38.31,0,0.01,0.01,0.0
blue,35.79,41.11,0,0.01,0.01,0.0
blue,32.01,44.28,0,0.01,0.01,0.0
blue,28.28,47.37,0,0.01,0.01,0.0
blue,24.73,50.15,0,0.01,0.01,0.0
blue,21.13,52.75,0,0.01,0.01,0.0
blue,17.60,54.99,0,0.01,0.01,0.0
blue,14.12,56.79,0,0.01,0.01,0.0
blue,11.23,57.84,0,0.01,0.01,0.0
blue,9.05,58.18,0,0.01,0.01,0.0
blue,7.79,58.03,0,0.01,0.01,0.0
blue,7.11,57.68,0,0.01,0.01,0.0
blue,6.67,57.15,0,0.01,0.01,0.0
blue,6.35,56.10,0,0.01,0.01,0.0
blue,6.38,54.14,0,0.01,0.01,0.0
blue,7.09,51.25,0,0.01,0.01,0.0
blue,8.45,47.85,0,0.01,0.01,0.0
blue,10.39,44.03,0,0.01,0.01,0.0
blue,12.73,39.99,0,0.01,0.01,0.0
blue,15.14,35.98,0,0.01,0.01,0.0
blue,17.00,32.61,0,0.01,0.01,0.0
blue,18.02,30.22,0,0.01,0.01,0.0
blue,18.47,28.48,0,0.01,0.01,0.0
blue,18.55,27.03,0,0.01,0.01,0.0
blue,18.33,25.86,0,0.01,0.01,0.0
blue,17.91,24.89,0,0.01,0.01,0.0
blue,17.20,23.93,0,0.01,0.01,0.0
blue,16.07,22.97,0,0.01,0.01,0.0
blue,14.42,22.07,0,0.01,0.01,0.0
blue,11.63,21.07,0,0.01,0.01,0.0
blue,7.86,20.14,0,0.01,0.01,0.0
blue,3.25,19.21,0,0.01,0.01,0.0
blue,-1.57,18.26,0,0.01,0.01,0.0
blue,-6.07,17.29,0,0.01,0.01,0.0
blue,-10.52,16.18,0,0.01,0.01,0.0
blue,-14.72,14.92,0,0.01,0.01,0.0
blue,-18.49,13.51,0,0.01,0.01,0.0
blue,-21.96,11.83,0,0.01,0.01,0.0
blue,-24.37,10.19,0,0.01,0.01,0.0
blue,-25.74,8.76,0,0.01,0.01,0.0
blue,-26.22,7.79,0,0.01,0.01,0.0
blue,-26.28,7.16,0,0.01,0.01,0.0
blue,-26.08,6.55,0,0.01,0.01,0.0
blue,-25.28,5.61,0,0.01,0.01,0.0
blue,-23.50,4.48,0,0.01,0.01,0.0
blue,-20.55,3.37,0,0.01,0.01,0.0
blue,-16.99,2.56,0,0.01,0.01,0.0
blue,-12.72,1.98,0,0.01,0.01,0.0
blue,-8.36,1.67,0,0.01,0.01,0.0
blue,-3.70,1.52,0,0.01,0.01,0.0
blue,1.27,1.50,0,0.01,0.01,0.0
yellow,10.43,-1.61,0,0.01,0.01,0.0
yellow,14.09,-1.98,0,0.01,0.01,0.0
yellow,16.84,-2.67,0,0.01,0.01,0.0
yellow,18.73,-3.64,0,0.01,0.01,0.0
yellow,20.09,-4.93,0,0.01,0.01,0.0
yellow,21.36,-7.01,0,0.01,0.01,0.0
yellow,22.61,-10.34,0,0.01,0.01,0.0
yellow,24.00,-14.72,0,0.01,0.01,0.0
yellow,25.22,-18.05,0,0.01,0.01,0.0
yellow,26.61,-20.91,0,0.01,0.01,0.0
yellow,28.05,-23.15,0,0.01,0.01,0.0
yellow,29.69,-25.03,0,0.01,0.01,0.0
yellow,31.32,-26.40,0,0.01,0.01,0.0
yellow,33.14,-27.45,0,0.01,0.01,0.0
yellow,34.93,-28.10,0,0.01,0.01,0.0
yellow,36.83,-28.41,0,0.01,0.01,0.0
yellow,38.81,-28.39,0,0.01,0.01,0.0
yellow,41.04,-27.95,0,0.01,0.01,0.0
yellow,43.29,-27.12,0,0.01,0.01,0.0
yellow,45.62,-25.84,0,0.01,0.01,0.0
yellow,48.10,-24.03,0,0.01,0.01,0.0
yellow,50.60,-21.78,0,0.01,0.01,0.0
yellow,53.25,-18.96,0,0.01,0.01,0.0
yellow,56.25,-15.43,0,0.01,0.01,0.0
yellow,59.07,-12.17,0,0.01,0.01,0.0
yellow,61.42,-9.93,0,0.01,0.01,0.0
yellow,63.27,-8.77,0,0.01,0.01,0.0
yellow,64.97,-8.27,0,0.01,0.01,0.0
yellow,67.02,-8.28,0,0.01,0.01,0.0
yellow,69.89,-8.98,0,0.01,0.01,0.0
yellow,74.00,-10.53,0,0.01,0.01,0.0
yellow,77.92,-12.04,0,0.01,0.01,0.0
yellow,81.04,-12.99,0,0.01,0.01,0.0
yellow,83.62,-13.45,0,0.01,0.01,0.0
yellow,85.75,-13.52,0,0.01,0.01,0.0
yellow,87.53,-13.26,0,0.01,0.01,0.0
yellow,89.08,-12.70,0,0.01,0.01,0.0
yellow,90.27,-11.96,0,0.01,0.01,0.0
yellow,91.37,-10.91,0,0.01,0.01,0.0
yellow,92.22,-9.64,0,0.01,0.01,0.0
yellow,92.87,-8.07,0,0.01,0.01,0.0
yellow,93.31,-5.98,0,0.01,0.01,0.0
yellow,93.44,-3.33,0,0.01,0.01,0.0
yellow,93.18,0.01,0,0.01,0.01,0.0
yellow,92.51,4.14,0,0.01,0.01,0.0
yellow,91.89,8.21,0,0.01,0.01,0.0
yellow,91.84,10.75,0,0.01,0.01,0.0
yellow,92.21,12.25,0,0.01,0.01,0.0
yellow,92.88,13.29,0,0.01,0.01,0.0
yellow,94.20,14.32,0,0.01,0.01,0.0
yellow,96.65,15.37,0,0.01,0.01,0.0
yellow,100.42,16.35,0,0.01,0.01,0.0
yellow,105.10,17.27,0,0.01,0.01,0.0
yellow,109.76,18.14,0,0.01,0.01,0.0
yellow,114.21,19.06,0,0.01,0.01,0.0
yellow,118.23,20.04,0,0.01,0.01,0.0
yellow,122.10,21.20,0,0.01,0.01,0.0
yellow,125.72,22.53,0,0.01,0.01,0.0
yellow,128.97,24.03,0,0.01,0.01,0.0
yellow,131.67,25.60,0,0.01,0.01,0.0
yellow,134.07,27.39,0,0.01,0.01,0.0
yellow,135.91,29.19,0,0.01,0.01,0.0
yellow,137.41,31.16,0,0.01,0.01,0.0
yellow,138.54,33.27,0,0.01,0.01,0.0
yellow,139.43,35.77,0,0.01,0.01,0.0
yellow,140.26,39.45,0,0.01,0.01,0.0
yellow,141.17,43.65,0,0.01,0.01,0.0
yellow,142.40,47.73,0,0.01,0.01,0.0
yellow,143.82,52.00,0,0.01,0.01,0.0
yellow,144.68,55.17,0,0.01,0.01,0.0
yellow,145.05,57.76,0,0.01,0.01,0.0
yellow,145.01,59.70,0,0.01,0.01,0.0
yellow,144.72,61.11,0,0.01,0.01,0.0
yellow,144.13,62.44,0,0.01,0.01,0.0
yellow,143.39,63.43,0,0.01,0.01,0.0
