tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.09,1.44,0,0.01,0.01,0.0
blue,13.22,1.13,0,0.01,0.01,0.0
blue,15.32,0.64,0,0.01,0.01,0.0
blue,16.77,0.03,0,0.01,0.01,0.0
blue,17.90,-0.76,0,0.01,0.01,0.0
blue,18.72,-1.68,0,0.01,0.01,0.0
blue,19.25,-2.63,0,0.01,0.01,0.0
blue,19.67,-4.08,0,0.01,0.01,0.0
blue,19.79,-5.80,0,0.01,0.01,0.0
blue,19.52,-8.29,0,0.01,0.01,0.0
blue,18.74,-11.60,0,0.01,0.01,0.0
blue,17.44,-15.90,0,0.01,0.01,0.0
blue,15.96,-20.59,0,0.01,0.01,0.0
blue,14.65,-25.02,0,0.01,0.01,0.0
blue,13.60,-29.20,0,0.01,0.01,0.0
blue,12.84,-33.36,0,0.01,0.01,0.0
blue,12.51,-37.09,0,0.01,0.01,0.0
blue,12.65,-40.21,0,0.01,0.01,0.0
blue,13.19,-42.45,0,0.01,0.01,0.0
blue,13.92,-43.80,0,0.01,0.01,0.0
blue,14.79,-44.61,0,0.01,0.01,0.0
blue,15.77,-45.01,0,0.01,0.01,0.0
blue,17.27,-45.08,0,0.01,0.01,0.0
blue,19.56,-44.53,0,0.01,0.01,0.0
blue,22.51,-43.16,0,0.01,0.01,0.0
blue,26.19,-40.92,0,0.01,0.01,0.0
blue,29.83,-38.60,0,0.01,0.01,0.0
blue,32.58,-37.10,0,0.01,0.01,0.0
blue,34.75,-36.26,0,0.01,0.01,0.0
blue,36.71,-35.86,0,0.01,0.01,0.0
blue,38.56,-35.84,0,0.01,0.01,0.0
blue,40.38,-36.15,0,0.01,0.01,0.0
blue,42.48,-36.91,0,0.01,0.01,0.0
blue,45.05,-38.33,0,0.01,0.01,0.0
blue,48.38,-40.62,0,0.01,0.01,0.0
blue,52.12,-43.28,0,0.01,0.01,0.0
blue,55.47,-45.37,0,0.01,0.01,0.0
blue,58.54,-46.85,0,0.01,0.01,0.0
blue,61.48,-47.74,0,0.01,0.01,0.0
blue,64.12,-48.01,0,0.01,0.01,0.0
blue,66.63,-47.73,0,0.01,0.01,0.0
blue,69.01,-46.89,0,0.01,0.01,0.0
blue,71.33,-45.46,0,0.01,0.01,0.0
blue,73.62,-43.38,0,0.01,0.01,0.0
blue,75.74,-40.74,0,0.01,0.01,0.0
blue,77.46,-37.82,0,0.01,0.01,0.0
blue,78.80,-34.60,0,0.01,0.01,0.0
blue,79.64,-31.31,0,0.01,0.01,0.0
blue,80.03,-27.86,0,0.01,0.01,0.0
blue,79.98,-24.21,0,0.01,0.01,0.0
blue,79.53,-20.29,0,0.01,0.01,0.0
blue,78.69,-15.97,0,0.01,0.01,0.0
blue,77.64,-11.25,0,0.01,0.01,0.0
blue,76.88,-7.28,0,0.01,0.01,0.0
blue,76.46,-3.79,0,0.01,0.01,0.0
blue,76.36,-0.23,0,0.01,0.01,0.0
blue,76.54,4.13,0,0.01,0.01,0.0
blue,76.55,7.88,0,0.01,0.01,0.0
blue,76.13,10.74,0,0.01,0.01,0.0
blue,75.21,13.31,0,0.01,0.01,0.0
blue,73.78,15.64,0,0.01,0.01,0.0
blue,71.70,17.94,0,0.01,0.01,0.0
blue,68.96,20.17,0,0.01,0.01,0.0
blue,65.48,22.44,0,0.01,0.01,0.0
blue,61.42,24.82,0,0.01,0.01,0.0
blue,58.31,26.78,0,0.01,0.01,0.0
blue,56.02,28.56,0,0.01,0.01,0.0
blue,54.30,30.32,0,0.01,0.01,0.0
blue,52.91,32.27,0,0.01,0.01,0.0
blue,51.86,34.41,0,0.01,0.01,0.0
blue,50.90,37.31,0,0.01,0.01,0.0
blue,49.95,41.41,0,0.01,0.01,0.0
blue,48.95,45.42,0,0.01,0.01,0.0
blue,47.81,48.50,0,0.01,0.01,0.0
blue,46.29,51.17,0,0.01,0.01,0.0
blue,44.33,53.52,0,0.01,0.01,0.0
blue,41.27,56.29,0,0.01,0.01,0.0
blue,38.72,58.62,0,0.01,0.01,0.0
blue,36.91,60.71,0,0.01,0.01,0.0
blue,35.45,62.94,0,0.01,0.01,0.0
blue,34.07,65.76,0,0.01,0.01,0.0
blue,32.82,69.12,0,0.01,0.01,0.0
blue,31.66,73.07,0,0.01,0.01,0.0
blue,30.51,77.59,0,0.01,0.01,0.0
blue,29.36,82.36,0,0.01,0.01,0.0
blue,28.22,86.96,0,0.01,0.01,0.0
blue,26.96,91.73,0,0.01,0.01,0.0
blue,25.69,96.01,0,0.01,0.01,0.0
blue,24.21,100.44,0,0.01,0.01,0.0
blue,22.67,104.39,0,0.01,0.01,0.0
blue,20.93,108.21,0,0.01,0.01,0.0
blue,18.99,111.70,0,0.01,0.01,0.0
blue,16.91,114.64,0,0.01,0.01,0.0
blue,14.99,116.61,0,0.01,0.01,0.0
blue,13.24,117.77,0,0.01,0.01,0.0
blue,11.93,118.15,0,0.01,0.01,0.0
blue,10.95,118.10,0,0.01,0.01,0.0
blue,9.91,117.64,0,0.01,0.01,0.0
blue,8.73,116.52,0,0.01,0.01,0.0
blue,7.50,114.50,0,0.01,0.01,0.0
blue,6.39,111.51,0,0.01,0.01,0.0
blue,5.54,107.74,0,0.01,0.01,0.0
blue,5.01,103.74,0,0.01,0.01,0.0
blue,4.71,99.36,0,0.01,0.01,0.0
blue,4.64,94.73,0,0.01,0.01,0.0
blue,4.74,90.31,0,0.01,0.01,0.0
blue,5.02,85.77,0,0.01,0.01,0.0
blue,5.50,81.28,0,0.01,0.01,0.0
blue,6.18,76.97,0,0.01,0.01,0.0
blue,7.11,72.78,0,0.01,0.01,0.0
blue,8.30,68.68,0,0.01,0.01,0.0
blue,9.75,64.67,0,0.01,0.01,0.0
blue,11.43,60.77,0,0.01,0.01,0.0
blue,13.49,56.63,0,0.01,0.01,0.0
blue,15.69,52.69,0,0.01,0.01,0.0
blue,18.03,48.83,0,0.01,0.01,0.0
blue,20.65,44.74,0,0.01,0.01,0.0
blue,23.22,40.75,0,0.01,0.01,0.0
blue,25.31,37.26,0,0.01,0.01,0.0
blue,26.60,34.63,0,0.01,0.01,0.0
blue,27.28,32.55,0,0.01,0.01,0.0
blue,27.48,31.05,0,0.01,0.01,0.0
blue,27.39,29.71,0,0.01,0.01,0.0
blue,27.04,28.55,0,0.01,0.01,0.0
blue,26.44,27.49,0,0.01,0.01,0.0
blue,25.40,26.37,0,0.01,0.01,0.0
blue,23.85,25.25,0,0.01,0.01,0.0
blue,21.46,24.10,0,0.01,0.01,0.0
blue,18.19,22.95,0,0.01,0.01,0.0
blue,14.10,21.79,0,0.01,0.01,0.0
blue,9.24,20.54,0,0.01,0.01,0.0
blue,4.53,19.30,0,0.01,0.01,0.0
blue,-0.02,18.01,0,0.01,0.01,0.0
blue,-4.25,16.68,0,0.01,0.01,0.0
blue,-8.51,15.13,0,0.01,0.01,0.0
blue,-12.35,13.46,0,0.01,0.01,0.0
blue,-15.61,11.72,0,0.01,0.01,0.0
blue,-18.37,9.77,0,0.01,0.01,0.0
blue,-19.92,8.16,0,0.01,0.01,0.0
blue,-20.56,6.99,0,0.01,0.01,0.0
blue,-20.66,6.30,0,0.01,0.01,0.0
blue,-20.52,5.72,0,0.01,0.01,0.0
blue,-19.90,4.91,0,0.01,0.01,0.0
blue,-18.39,3.91,0,0.01,0.01,0.0
blue,-15.71,2.92,0,0.01,0.01,0.0
blue,-12.21,2.19,0,0.01,0.01,0.0
