tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.28,1.34,0,0.01,0.01,0.0
blue,14.51,1.02,0,0.01,0.01,0.0
blue,18.37,0.49,0,0.01,0.01,0.0
blue,22.82,-0.35,0,0.01,0.01,0.0
blue,26.95,-1.10,0,0.01,0.01,0.0
blue,30.65,-1.41,0,0.01,0.01,0.0
blue,34.19,-1.26,0,0.01,0.01,0.0
blue,37.85,-0.65,0,0.01,0.01,0.0
blue,41.73,0.43,0,0.01,0.01,0.0
blue,45.72,1.89,0,0.01,0.01,0.0
blue,49.98,3.71,0,0.01,0.01,0.0
blue,54.23,5.57,0,0.01,0.01,0.0
blue,57.66,6.90,0,0.01,0.01,0.0
blue,60.26,7.62,0,0.01,0.01,0.0
blue,62.40,7.88,0,0.01,0.01,0.0
blue,64.22,7.78,0,0.01,0.01,0.0
blue,65.86,7.36,0,0.01,0.01,0.0
blue,67.49,6.57,0,0.01,0.01,0.0
blue,69.09,5.38,0,0.01,0.01,0.0
blue,70.82,3.57,0,0.01,0.01,0.0
blue,72.79,0.90,0,0.01,0.01,0.0
blue,75.08,-2.72,0,0.01,0.01,0.0
blue,77.65,-6.92,0,0.01,0.01,0.0
blue,80.01,-10.53,0,0.01,0.01,0.0
blue,82.50,-13.89,0,0.01,0.01,0.0
blue,85.09,-16.80,0,0.01,0.01,0.0
blue,87.60,-19.02,0,0.01,0.01,0.0
blue,90.17,-20.66,0,0.01,0.01,0.0
blue,92.52,-21.57,0,0.01,0.01,0.0
blue,94.81,-21.90,0,0.01,0.01,0.0
blue,96.96,-21.66,0,0.01,0.01,0.0
blue,99.22,-20.82,0,0.01,0.01,0.0
blue,101.59,-19.27,0,0.01,0.01,0.0
blue,104.01,-17.01,0,0.01,0.01,0.0
blue,106.64,-13.90,0,0.01,0.01,0.0
blue,109.49,-10.19,0,0.01,0.01,0.0
blue,112.03,-7.04,0,0.01,0.01,0.0
blue,114.32,-4.62,0,0.01,0.01,0.0
blue,116.60,-2.70,0,0.01,0.01,0.0
blue,118.99,-1.13,0,0.01,0.01,0.0
blue,121.81,0.27,0,0.01,0.01,0.0
blue,124.98,1.45,0,0.01,0.01,0.0
blue,128.91,2.58,0,0.01,0.01,0.0
blue,133.48,3.70,0,0.01,0.01,0.0
blue,137.95,4.83,0,0.01,0.01,0.0
blue,142.04,6.07,0,0.01,0.01,0.0
blue,145.49,7.45,0,0.01,0.01,0.0
blue,148.25,9.01,0,0.01,0.01,0.0
blue,150.10,10.60,0,0.01,0.01,0.0
blue,151.10,12.02,0,0.01,0.01,0.0
blue,151.52,13.38,0,0.01,0.01,0.0
blue,151.49,14.81,0,0.01,0.01,0.0
blue,150.90,16.47,0,0.01,0.01,0.0
blue,149.53,18.48,0,0.01,0.01,0.0
blue,147.32,20.64,0,0.01,0.01,0.0
blue,144.21,22.96,0,0.01,0.01,0.0
blue,140.51,25.25,0,0.01,0.01,0.0
blue,136.43,27.56,0,0.01,0.01,0.0
blue,133.06,29.58,0,0.01,0.01,0.0
blue,130.76,31.27,0,0.01,0.01,0.0
blue,129.26,32.76,0,0.01,0.01,0.0
blue,128.31,34.12,0,0.01,0.01,0.0
blue,127.71,35.50,0,0.01,0.01,0.0
blue,127.41,36.98,0,0.01,0.01,0.0
blue,127.42,38.65,0,0.01,0.01,0.0
blue,127.84,40.76,0,0.01,0.01,0.0
blue,128.81,43.37,0,0.01,0.01,0.0
blue,130.47,46.74,0,0.01,0.01,0.0
blue,132.78,50.97,0,0.01,0.01,0.0
