elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
0.708045,8.3397,0.141053,0.239177,15.0465,0.424488,0.339856,6.7128,0.100678,5.53106,0,0.222955,7.27667,0.218278,0.20621,206.750000,219.339996,213.044998,980.000000,374.825,387.859,381.342,1450.5,168.297,470.505
0.727885,8.62418,0.247461,0.252382,15.5972,0.640489,0.354077,6.98413,0.101696,4.70053,0,0.11122,7.45564,0.165674,0.143128,227.309998,237.869995,232.589996,910.000000,385.806,394.945,390.375,1550.12,157.785,640.12
0.747757,8.97038,0.338397,0.261859,16.158,0.862606,0.363628,7.20676,0.101769,4.5935,0,0.144585,7.72317,0.0979366,0.0886183,240.059998,277.649994,258.854996,855.000000,400.106,405.778,402.942,1705.97,144.087,850.969
0.767609,9.41166,0.457092,0.277037,16.742,1.09244,0.368612,7.35777,0.0915753,5.01667,0,0.0599854,8.19117,0.0318466,0.0349647,248.860001,257.630005,253.245003,932.000000,427.02,429.383,428.201,1664.69,174.956,732.686
0.787491,9.84001,0.580113,0.281327,17.368,1.3345,0.368489,7.56572,0.0871621,5.33779,0,0.0103957,8.58001,-0.030328,-0.0249946,261.890015,262.880005,262.385010,958.000000,449.954,448.577,449.266,1716.74,186.881,758.735
0.807411,10.2493,0.713699,0.284681,18.0203,1.57953,0.363618,7.81912,0.0789369,6.073,0,0.0103181,8.89936,-0.0943773,-0.0910375,275.390015,270.679993,273.035004,980.000000,468.445,463.172,465.808,1804.66,192.773,824.659
0.827257,10.6979,0.844664,0.283188,18.701,1.8236,0.353272,8.06272,0.0700848,6.40412,0,-0.0676975,9.26765,-0.167146,-0.160402,283.829987,286.299988,285.064987,1060.000000,490.081,480.293,485.187,1856.35,200.122,796.349
0.847152,11.1286,0.968908,0.27883,19.4179,2.06563,0.338355,8.36159,0.0595247,6.62365,0,-0.0890263,9.61779,-0.212106,-0.202352,302.880005,294.459991,298.669998,1100.000000,510.226,497.751,503.989,1889.18,205.319,789.178
0.867027,11.6944,1.11312,0.270923,20.143,2.29547,0.321718,8.53087,0.0507945,6.56118,0,-0.0856999,9.86335,-0.221868,-0.210909,314.309998,286.040009,300.175003,1163.000000,522.653,509.106,515.88,2063.51,215.705,900.506
0.886853,12.1761,1.2292,0.266641,20.9153,2.5287,0.306146,8.83534,0.0395051,6.73434,0,-0.0844508,10.2588,-0.181004,-0.1747,316.459991,308.109985,312.284988,1203.000000,542.456,531.414,536.935,2079.72,224.65,876.724
0.906806,12.6381,1.34164,0.263317,21.7089,2.76239,0.295373,9.1814,0.0320559,6.84188,0,-0.042256,10.566,-0.0982344,-0.0958969,333.690002,319.690002,326.690002,1214.000000,556.264,549.873,553.068,2122.51,226.378,908.515
0.92668,13.2394,1.5029,0.260926,22.5263,3.00595,0.292375,9.40775,0.0314491,6.90578,0,-0.0171321,10.7192,0.0237846,0.0142119,339.579987,328.260010,333.919998,1177.000000,562.106,562.331,562.219,2073.81,228.299,896.811
0.946494,13.6492,1.59803,0.257771,23.3349,3.2597,0.299792,9.82726,0.0420217,7.86972,0,0.00382713,10.8237,0.180963,0.174472,333.690002,331.390015,332.540009,1360.000000,562.582,572.43,567.506,2125.4,234.966,765.398
0.966344,14.2343,1.7412,0.264394,24.146,3.54326,0.321879,10.0741,0.057485,6.48166,0,0.166096,10.7648,0.400826,0.38922,331.040009,343.600006,337.320007,1119.000000,554.821,578.105,566.463,2061.29,229.143,942.293
0.986245,14.9075,1.90414,0.28393,24.9416,3.86932,0.361851,10.2247,0.0779208,6.85727,0,0.357576,10.7285,0.666505,0.640593,324.679993,348.380005,336.529999,1185.000000,547.026,585.346,566.186,2110.21,229.656,925.211
1.00617,15.3632,2.04414,0.315618,25.7007,4.24838,0.420755,10.5699,0.105137,6.98348,0,0.564611,10.6076,0.871591,0.832703,319.279999,356.630005,337.955002,1302.000000,538.877,589.632,564.254,1989.55,226.299,687.546
1.02603,15.9522,2.25821,0.361289,26.4167,4.6824,0.491691,10.7416,0.130402,6.35265,0,0.720304,10.3749,0.929682,0.886649,316.059998,358.369995,337.214996,1112.000000,525.454,581.32,553.387,1941.72,216.172,829.723
1.04591,16.3865,2.43855,0.429765,27.0977,5.15025,0.552855,11.0491,0.12309,6.91987,0,0.918401,10.1335,0.678921,0.645231,298.470001,350.529999,324.500000,1207.000000,515.474,557.379,536.427,1730.55,211.927,523.552
1.06581,16.9408,2.71516,0.500606,27.7247,5.61273,0.596929,11.1664,0.0963232,6.57541,0,0.884915,9.67475,0.505934,0.482469,293.700012,347.130005,320.415009,1144.000000,491.703,523.311,507.507,1743.27,187.092,599.268
1.08576,17.3093,2.93474,0.580635,28.3253,6.08084,0.631161,11.4564,0.0505263,5.25992,0,1.08777,9.19156,0.399573,0.37989,285.709991,389.410004,337.559998,980.000000,466.75,491.608,479.179,1810.6,141.619,830.602
1.10559,17.8476,3.38687,0.678813,28.882,6.53607,0.658497,11.475,-0.0203167,7.33866,0,0.93378,8.81675,0.335645,0.319711,281.339996,335.029999,308.184998,1254.000000,449.583,470.205,459.894,1608.79,151.709,354.791
1.12552,18.2112,3.75822,0.740635,29.4004,6.98024,0.682904,11.6438,-0.0577314,4.06545,0,0.812173,8.39786,0.315579,0.307963,284.279999,319.859985,302.069992,793.000000,427.541,446.985,437.263,1633.24,135.193,840.239
1.14542,18.4767,4.01623,0.798713,29.8976,7.42718,0.706826,11.9194,-0.0918864,5.06509,0,0.790459,8.28668,0.310195,0.303667,277.779999,313.049988,295.414993,1108.000000,423.92,442.837,433.379,1581.06,137.964,473.057
1.16542,18.8893,4.50172,0.861547,30.3687,7.87366,0.731529,11.9644,-0.130017,5.1639,0,0.598409,8.16878,0.346779,0.337904,277.040009,307.649994,292.345001,907.000000,418.486,439.282,428.884,1558.32,136.539,651.315
1.18531,19.0944,4.79144,0.893923,30.8197,8.33344,0.7618,12.2486,-0.132122,6.02243,0,0.499903,7.83608,0.487953,0.470879,268.010010,313.359985,290.684998,1053.000000,400.144,428.404,414.274,1577.8,123.589,524.8
1.20523,19.454,5.30707,0.936748,31.2329,8.80354,0.802247,12.2869,-0.1345,5.56972,0,0.362929,7.77576,0.512209,0.49505,264.329987,296.350006,280.339996,995.000000,396.001,427.034,411.518,1488.39,131.178,493.394
1.22516,19.6813,5.62476,0.963149,31.6241,9.28489,0.841672,12.4911,-0.121477,5.31331,0,0.362913,7.69829,0.521963,0.50631,258.690002,268.359985,263.524994,965.000000,391.851,423.322,407.586,1473.51,144.061,508.509
1.24509,19.9348,6.03545,0.998411,31.9846,9.77021,0.882276,12.6153,-0.116135,5.39279,0,0.364905,7.61244,0.554583,0.535391,244.279999,262.000000,253.139999,892.000000,387.124,420.446,403.785,1389.69,150.645,497.688
1.265,20.1259,6.38223,1.02399,32.3222,10.2747,0.926808,12.8024,-0.0971824,5.21692,0,0.414476,7.37841,0.612592,0.58564,237.190002,262.549988,249.869995,877.000000,374.446,410.589,392.517,1387.61,142.647,510.608
1.28487,20.3616,6.80105,1.06527,32.6101,10.7647,0.974862,12.8738,-0.0904045,4.96894,0,0.478657,7.11125,0.680473,0.650212,226.529999,249.500000,238.014999,863.000000,360.058,400.1,380.079,1324.62,142.064,461.622
1.30478,20.5418,7.14259,1.10732,32.8672,11.273,1.02926,12.999,-0.0780623,4.81487,0,0.55254,6.9123,0.736285,0.700716,218.610001,253.240005,235.925003,845.000000,349.232,392.13,370.681,1311.34,134.756,466.336
1.3247,20.6692,7.44918,1.14655,33.0795,11.7768,1.08811,13.1432,-0.0584424,4.53402,0,0.643503,6.81359,0.825994,0.786191,210.539993,249.149994,229.844994,782.000000,343.465,391.282,367.373,1305.87,137.528,523.871
1.34466,20.8146,7.87236,1.20348,33.2551,12.2924,1.15142,13.2024,-0.0520665,5.15447,0,0.691332,6.77014,0.858919,0.818651,205.800003,244.949997,225.375000,819.000000,340.941,390.945,365.943,1298.64,140.568,479.639
1.36457,20.8906,8.18525,1.25143,33.3962,12.8129,1.21412,13.3344,-0.0373075,4.41154,0,0.682412,6.62499,0.822926,0.782618,205.759995,239.139999,222.449997,947.000000,334.06,381.876,357.968,1237.19,135.518,290.19
1.38445,20.9886,8.62949,1.30382,33.5025,13.3372,1.27734,13.3701,-0.026478,4.34166,0,0.681336,6.77819,0.852335,0.808386,208.059998,239.139999,223.599998,647.000000,340.868,390.552,365.71,1349.97,142.11,702.97
1.40439,21.024,8.85281,1.35277,33.5807,13.8839,1.33976,13.5271,-0.0130113,5.73905,0,0.738803,6.77968,0.792627,0.751553,201.779999,245.289993,223.534996,1100.000000,342.327,388.901,365.614,1255.12,142.079,155.122
