tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.47,1.35,0,0.01,0.01,0.0
blue,14.57,1.06,0,0.01,0.01,0.0
blue,17.87,0.57,0,0.01,0.01,0.0
blue,20.50,-0.13,0,0.01,0.01,0.0
blue,22.47,-0.98,0,0.01,0.01,0.0
blue,24.12,-2.06,0,0.01,0.01,0.0
blue,25.46,-3.36,0,0.01,0.01,0.0
blue,26.56,-4.93,0,0.01,0.01,0.0
blue,27.56,-7.05,0,0.01,0.01,0.0
blue,28.53,-10.18,0,0.01,0.01,0.0
blue,29.67,-14.60,0,0.01,0.01,0.0
blue,30.82,-18.15,0,0.01,0.01,0.0
blue,32.26,-21.27,0,0.01,0.01,0.0
blue,34.13,-24.11,0,0.01,0.01,0.0
blue,36.56,-26.87,0,0.01,0.01,0.0
blue,39.75,-29.94,0,0.01,0.01,0.0
blue,42.70,-32.83,0,0.01,0.01,0.0
blue,45.25,-35.68,0,0.01,0.01,0.0
blue,47.78,-38.91,0,0.01,0.01,0.0
blue,50.50,-42.69,0,0.01,0.01,0.0
blue,53.17,-46.36,0,0.01,0.01,0.0
blue,55.82,-49.66,0,0.01,0.01,0.0
blue,58.40,-52.34,0,0.01,0.01,0.0
blue,60.86,-54.27,0,0.01,0.01,0.0
blue,63.19,-55.48,0,0.01,0.01,0.0
blue,65.24,-56.00,0,0.01,0.01,0.0
blue,67.09,-55.95,0,0.01,0.01,0.0
blue,68.89,-55.39,0,0.01,0.01,0.0
blue,70.80,-54.19,0,0.01,0.01,0.0
blue,72.78,-52.20,0,0.01,0.01,0.0
blue,74.75,-49.42,0,0.01,0.01,0.0
blue,76.79,-45.75,0,0.01,0.01,0.0
blue,78.83,-41.72,0,0.01,0.01,0.0
blue,80.58,-38.61,0,0.01,0.01,0.0
blue,82.14,-36.43,0,0.01,0.01,0.0
blue,83.78,-34.73,0,0.01,0.01,0.0
blue,85.48,-33.48,0,0.01,0.01,0.0
blue,87.38,-32.53,0,0.01,0.01,0.0
blue,89.71,-31.81,0,0.01,0.01,0.0
blue,92.51,-31.37,0,0.01,0.01,0.0
blue,96.23,-31.16,0,0.01,0.01,0.0
blue,100.83,-31.15,0,0.01,0.01,0.0
blue,105.45,-31.11,0,0.01,0.01,0.0
blue,109.69,-30.84,0,0.01,0.01,0.0
blue,113.39,-30.29,0,0.01,0.01,0.0
blue,116.69,-29.39,0,0.01,0.01,0.0
blue,119.47,-28.14,0,0.01,0.01,0.0
blue,121.60,-26.64,0,0.01,0.01,0.0
blue,123.26,-24.82,0,0.01,0.01,0.0
blue,124.44,-22.67,0,0.01,0.01,0.0
blue,125.19,-20.10,0,0.01,0.01,0.0
blue,125.50,-16.92,0,0.01,0.01,0.0
blue,125.38,-12.96,0,0.01,0.01,0.0
blue,125.00,-8.28,0,0.01,0.01,0.0
blue,124.69,-3.71,0,0.01,0.01,0.0
blue,124.46,1.02,0,0.01,0.01,0.0
blue,124.13,5.23,0,0.01,0.01,0.0
blue,123.50,8.79,0,0.01,0.01,0.0
blue,122.50,11.90,0,0.01,0.01,0.0
blue,121.09,14.64,0,0.01,0.01,0.0
blue,119.16,17.25,0,0.01,0.01,0.0
blue,116.76,19.63,0,0.01,0.01,0.0
blue,113.79,21.90,0,0.01,0.01,0.0
blue,110.35,24.05,0,0.01,0.01,0.0
blue,106.53,26.08,0,0.01,0.01,0.0
blue,102.55,27.94,0,0.01,0.01,0.0
blue,98.61,29.49,0,0.01,0.01,0.0
blue,94.98,30.54,0,0.01,0.01,0.0
blue,91.64,31.10,0,0.01,0.01,0.0
blue,88.22,31.19,0,0.01,0.01,0.0
blue,84.84,30.79,0,0.01,0.01,0.0
blue,81.42,29.92,0,0.01,0.01,0.0
blue,77.87,28.57,0,0.01,0.01,0.0
blue,74.25,26.78,0,0.01,0.01,0.0
blue,70.52,24.58,0,0.01,0.01,0.0
blue,66.49,21.96,0,0.01,0.01,0.0
blue,62.75,19.52,0,0.01,0.01,0.0
blue,59.76,17.78,0,0.01,0.01,0.0
blue,57.16,16.63,0,0.01,0.01,0.0
blue,55.02,16.04,0,0.01,0.01,0.0
blue,53.11,15.85,0,0.01,0.01,0.0
blue,51.19,16.00,0,0.01,0.01,0.0
blue,49.18,16.55,0,0.01,0.01,0.0
blue,46.98,17.57,0,0.01,0.01,0.0
blue,44.45,19.21,0,0.01,0.01,0.0
blue,41.51,21.54,0,0.01,0.01,0.0
blue,37.95,24.59,0,0.01,0.01,0.0
blue,34.36,27.60,0,0.01,0.01,0.0
blue,31.09,30.05,0,0.01,0.01,0.0
blue,27.99,31.96,0,0.01,0.01,0.0
blue,25.04,33.28,0,0.01,0.01,0.0
blue,22.50,33.89,0,0.01,0.01,0.0
blue,20.49,33.89,0,0.01,0.01,0.0
blue,18.78,33.42,0,0.01,0.01,0.0
blue,17.24,32.43,0,0.01,0.01,0.0
blue,15.78,30.80,0,0.01,0.01,0.0
blue,14.30,28.16,0,0.01,0.01,0.0
blue,12.67,24.22,0,0.01,0.01,0.0
blue,11.38,21.42,0,0.01,0.01,0.0
blue,10.23,19.62,0,0.01,0.01,0.0
blue,8.98,18.29,0,0.01,0.01,0.0
blue,7.67,17.32,0,0.01,0.01,0.0
blue,5.99,16.52,0,0.01,0.01,0.0
blue,3.92,15.96,0,0.01,0.01,0.0
blue,1.21,15.66,0,0.01,0.01,0.0
blue,-2.32,15.70,0,0.01,0.01,0.0
blue,-6.42,16.04,0,0.01,0.01,0.0
blue,-10.84,16.59,0,0.01,0.01,0.0
blue,-15.74,17.28,0,0.01,0.01,0.0
blue,-20.45,17.93,0,0.01,0.01,0.0
blue,-25.42,18.58,0,0.01,0.01,0.0
blue,-29.92,19.09,0,0.01,0.01,0.0
blue,-34.81,19.53,0,0.01,0.01,0.0
blue,-39.35,19.81,0,0.01,0.01,0.0
blue,-43.80,19.94,0,0.01,0.01,0.0
blue,-48.36,19.89,0,0.01,0.01,0.0
blue,-52.60,19.62,0,0.01,0.01,0.0
blue,-56.90,19.05,0,0.01,0.01,0.0
blue,-60.31,18.27,0,0.01,0.01,0.0
blue,-63.26,17.15,0,0.01,0.01,0.0
blue,-64.97,16.06,0,0.01,0.01,0.0
blue,-65.70,15.22,0,0.01,0.01,0.0
blue,-65.95,14.58,0,0.01,0.01,0.0
blue,-65.91,13.93,0,0.01,0.01,0.0
blue,-65.43,12.92,0,0.01,0.01,0.0
blue,-64.06,11.49,0,0.01,0.01,0.0
blue,-61.61,9.84,0,0.01,0.01,0.0
blue,-58.42,8.30,0,0.01,0.01,0.0
blue,-54.49,6.86,0,0.01,0.01,0.0
blue,-50.51,5.71,0,0.01,0.01,0.0
blue,-46.12,4.69,0,0.01,0.01,0.0
blue,-41.74,3.88,0,0.01,0.01,0.0
blue,-37.15,3.20,0,0.01,0.01,0.0
blue,-32.40,2.64,0,0.01,0.01,0.0
blue,-27.57,2.22,0,0.01,0.01,0.0
blue,-23.10,1.93,0,0.01,0.01,0.0
