tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.52,1.68,0,0.01,0.01,0.0
blue,14.88,2.03,0,0.01,0.01,0.0
blue,19.00,2.65,0,0.01,0.01,0.0
blue,22.93,3.55,0,0.01,0.01,0.0
blue,26.99,4.80,0,0.01,0.01,0.0
blue,31.13,6.38,0,0.01,0.01,0.0
blue,35.26,8.20,0,0.01,0.01,0.0
blue,39.58,10.25,0,0.01,0.01,0.0
blue,43.59,12.11,0,0.01,0.01,0.0
blue,46.68,13.31,0,0.01,0.01,0.0
blue,48.77,13.83,0,0.01,0.01,0.0
blue,50.41,13.93,0,0.01,0.01,0.0
blue,51.64,13.74,0,0.01,0.01,0.0
blue,52.70,13.34,0,0.01,0.01,0.0
blue,53.74,12.62,0,0.01,0.01,0.0
blue,54.62,11.67,0,0.01,0.01,0.0
blue,55.51,10.13,0,0.01,0.01,0.0
blue,56.35,7.84,0,0.01,0.01,0.0
blue,57.11,4.50,0,0.01,0.01,0.0
blue,57.78,0.27,0,0.01,0.01,0.0
blue,58.37,-4.34,0,0.01,0.01,0.0
blue,59.02,-9.40,0,0.01,0.01,0.0
blue,59.70,-14.18,0,0.01,0.01,0.0
blue,60.45,-18.77,0,0.01,0.01,0.0
blue,61.34,-23.33,0,0.01,0.01,0.0
blue,62.36,-27.73,0,0.01,0.01,0.0
blue,63.53,-31.87,0,0.01,0.01,0.0
blue,64.90,-35.86,0,0.01,0.01,0.0
blue,66.56,-39.71,0,0.01,0.01,0.0
blue,68.29,-42.81,0,0.01,0.01,0.0
blue,70.12,-45.20,0,0.01,0.01,0.0
blue,71.84,-46.72,0,0.01,0.01,0.0
blue,73.38,-47.47,0,0.01,0.01,0.0
blue,74.75,-47.66,0,0.01,0.01,0.0
blue,76.38,-47.33,0,0.01,0.01,0.0
blue,78.93,-46.04,0,0.01,0.01,0.0
blue,81.85,-44.36,0,0.01,0.01,0.0
blue,83.90,-43.56,0,0.01,0.01,0.0
blue,85.85,-43.15,0,0.01,0.01,0.0
blue,88.17,-43.08,0,0.01,0.01,0.0
blue,90.99,-43.41,0,0.01,0.01,0.0
blue,95.02,-44.29,0,0.01,0.01,0.0
blue,99.31,-45.26,0,0.01,0.01,0.0
blue,102.76,-45.74,0,0.01,0.01,0.0
blue,105.38,-45.68,0,0.01,0.01,0.0
blue,107.03,-45.23,0,0.01,0.01,0.0
blue,108.03,-44.56,0,0.01,0.01,0.0
blue,108.62,-43.74,0,0.01,0.01,0.0
blue,108.99,-42.45,0,0.01,0.01,0.0
blue,108.94,-40.38,0,0.01,0.01,0.0
blue,108.24,-37.53,0,0.01,0.01,0.0
blue,106.78,-34.02,0,0.01,0.01,0.0
blue,104.79,-30.23,0,0.01,0.01,0.0
blue,102.44,-26.11,0,0.01,0.01,0.0
blue,100.67,-22.76,0,0.01,0.01,0.0
blue,99.64,-20.22,0,0.01,0.01,0.0
blue,99.17,-18.24,0,0.01,0.01,0.0
blue,99.09,-16.64,0,0.01,0.01,0.0
blue,99.34,-14.99,0,0.01,0.01,0.0
blue,99.92,-13.46,0,0.01,0.01,0.0
blue,101.01,-11.71,0,0.01,0.01,0.0
blue,103.03,-9.38,0,0.01,0.01,0.0
blue,105.72,-6.46,0,0.01,0.01,0.0
blue,107.10,-4.42,0,0.01,0.01,0.0
blue,107.57,-3.07,0,0.01,0.01,0.0
blue,107.57,-2.00,0,0.01,0.01,0.0
blue,107.19,-1.01,0,0.01,0.01,0.0
