try,kind,status,score,param.steering.ackerman_factor,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_shape_scale,param.tire.lateral_peak_scale,param.tire.lateral_curvature_scale,param.tire.lateral_stiffness_scale,param.tire.combined_slip_lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_x_mean_error,velocity_x_slow_rmse,velocity_x_slow_mean,velocity_y_rmse,yaw_rate_rmse,yaw_rate_under_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error,warning
202,staged_genetic,ok,115.39551745476331,0.13950570014930586,0.18619674555221882,0.015422031524768275,0.00599939573174508,1.210330228936124,1.4554045020530073,0.8430411533756196,0.9247221569559233,0.7762363519736684,5.681253159196133,1.338266401301024,1.0076769523199094,30.811649511964273,0.9760673710173629,1.9123594596838116,-426.52898340986553,0.7013079661842323,402470.8501237965,571099.9736384922,75800.30476048964,skidpad_lateral_force,,,,29.410663810573798,1.9009410789118995,1.4036064181653631,1.37635159138664,-1.0312771394098135,1.3664371952735395,1.0675566763925721,0.27525855845452485,0.19247790004674328,0.16322070163377658,62.23469391784881,321.3949269787537,754,,
203,staged_genetic,ok,124.03679455103837,0.332451531181143,0.18881885567326084,0.07270458971190694,0.004184065323227748,1.4160406245752575,1.2060769801403675,0.7823857209588749,2.0102623752313957,0.8593239852627581,2.050254288574758,1.4939602990193486,1.2933924220632689,25.5676947060253,1.687354415025458,3.4263169692689734,-293.5977968123435,-0.1310475173909217,556680.7906146455,523618.679329401,19169.16711404951,skidpad_lateral_force,,,,17.18166938235288,1.7295588147865233,1.9927863458201585,1.9810156260092062,-1.712784435267022,1.9750815656241392,1.7330926086782374,0.21627415378314752,0.2477455177574416,0.20354604635001813,91.61875475412816,327.98931748623704,749,,
204,staged_genetic,ok,154.89112604031757,0.09170327969114667,0.18918441803462152,0.0707679909843111,0.0028022474235343555,1.3361068710284167,0.9782118948407228,1.2657809284060462,1.9014439955864968,1.3439397537569353,2.5186081433125445,1.0475704879114598,0.810767964120365,55.60429334647221,0.8192152040230574,2.7985873546336695,-304.7814378916315,-0.08498573447668345,468029.1262240274,1317449.757795288,7970.494760567921,skidpad_lateral_force,,,,19.99103350511773,1.4901778485251689,2.6002338221537613,2.5958995920984886,-2.3873261157503207,2.594416832594075,2.3976954506597643,0.15007077535369442,0.3146106567305455,0.24650257781399876,122.24858978465436,651.1653987655939,773,,
205,staged_genetic,ok,173.77560507952617,-0.036015101887532014,0.1791705965296824,0.057657676369016614,0.0063972764917346785,1.6504140632955018,0.9686791870815525,1.0561817892230398,1.4908022064835857,0.8706874958262706,13.45569545720648,1.1169459746560386,0.9281450392477019,53.1647344061077,1.2112581286483834,4.410293462449757,-226.5516404165527,0.5253298441428991,441543.99541050266,1272630.616249679,52102.117607888395,skidpad_lateral_force,,,,25.29798159934214,1.5348511963726592,2.8729864375741947,2.8700009384311227,-2.612792719649734,2.8633426573958807,2.6388094671524085,0.13094152851457574,0.33634033497846777,0.25450520676213156,134.28148886357965,483.32869879294105,748,,
206,staged_genetic,ok,135.12529915438932,0.20651594597820708,0.188745056776816,0.04298115568733709,0.004238568307693045,1.0073008157998509,1.1922331219409563,0.9890875641013186,1.618931378603238,1.028713317912895,3.596067618294837,1.229636722715814,0.9544438978863468,63.09331539529759,0.7817969236122396,2.1080954596753694,-497.822282306861,0.8527146073556422,570398.9333505009,608677.9036205148,72978.89143416892,skidpad_lateral_force,,,,17.343063805345956,1.582275566782242,2.2267380346214773,2.219257287161329,-2.0712153259801305,2.2191337998174867,2.0728189456953623,0.18237151151223746,0.274147733418097,0.2108814284963546,102.04814824248072,699.4120751395793,755,,
207,staged_genetic,ok,186.70203551107792,-0.03307888024776656,0.1788694669484759,0.0408812090853161,0.007837716651683806,1.3681513272766526,1.5129449164161042,1.066181352430703,2.3782211301847394,1.2234862823645074,13.763589539028459,1.3185303175336804,0.9557206805422802,69.84896198492544,1.1347933586840018,3.2769727710531327,-272.4320024626728,0.5167474657996824,412286.1868552021,527440.4087628082,11240.383988304728,skidpad_lateral_force,,,,27.483918481298414,1.6941433790011613,3.0700936381528376,3.068173772792115,-2.8409157403661798,3.063908014307603,2.8623477708388823,0.10855711389459687,0.35896513639497285,0.26683075266975465,143.08728493469656,546.7779323136062,751,,
208,staged_genetic,ok,117.56050427126003,0.25168368024766163,0.1827130935350853,0.04894266144329432,0.0,1.0810123167449637,1.6929249342546009,1.186072085534592,2.4,0.6696053905399033,8.193264661425108,0.8954942820938301,1.0827632979325534,35.76073827122857,1.4410074996908404,2.7376597535006253,-385.93862456797564,-0.004677120049034381,281710.796843117,1158079.4528710528,63759.09879548538,skidpad_lateral_force,,,,18.025162999261173,1.7425517561896986,1.8110373411255682,1.795753234420135,-1.5449733428199997,1.7905521736296528,1.565841518666666,0.23479048537107866,0.23863951474738873,0.19223091482213997,80.5263238761464,431.21360475582827,750,,
209,staged_genetic,ok,116.23794852225284,0.2925188946012013,0.18030406853724645,0.059607122917247624,0.0,1.4536034430062876,1.5449176096401325,0.9113390381585821,1.480552765096813,1.0265740550603277,6.274741584100207,0.9722402587842702,1.0592585409578774,21.169725347759492,1.3154193389030484,3.039064055671104,-248.96624561357717,0.04756101245075359,275512.83740090067,708562.1338048445,56787.616175091374,skidpad_lateral_force,,,,26.96400751679029,1.8826494184164195,1.5063361844402445,1.4813244737770719,-1.1828867600994695,1.4675011262034987,1.2181869562334213,0.2733614895025926,0.21281631290677067,0.17584646240951612,64.56360665730817,228.03030108594325,754,,
210,staged_genetic,ok,101.332201771696,0.10114363625853376,0.1867451063118345,0.052410940016105405,0.0014374083255793688,1.7460149398450358,0.915070701125055,1.040528502683952,1.2858107258571052,1.0760860315633374,8.257996214624653,0.9835069139467296,1.0569978238359616,20.0,1.4237169176844486,2.4687624129840615,-249.10489655164915,-0.02642267266112962,297417.59326173546,735701.1379266245,24389.50251730747,skidpad_lateral_force,,,,29.762465617258968,1.6417052580941578,1.1526502337661304,1.1072319414587641,-0.6424755442713905,1.0748429151537469,0.7397626885026737,0.3203747636980345,0.15998647960925763,0.13594972198464553,50.06129866418644,179.9525344912626,748,,
211,staged_genetic,ok,125.05822850157897,0.04169227397279428,0.18265432454805175,0.05356142525039973,0.0015669899648056707,1.5563777913814385,1.1144772906550369,0.9927680604083371,1.2607713015765871,0.6777976114139506,8.989592998431638,1.059017617498683,1.1539883336416787,30.202342581759858,1.3518571355476021,2.885323373675539,-203.50711794695212,0.08328741376948426,310063.9463833632,763935.6870004949,74325.27817515265,skidpad_lateral_force,,,,23.08533347267283,1.8311949951674373,1.820455240491035,1.8046963889063266,-1.4920322821626997,1.7965247361253662,1.518516848148149,0.23901511772214995,0.23747283654091442,0.1977578049599023,81.62988769265691,288.870257294007,756,,
212,staged_genetic,ok,125.7821967212871,0.19881822547044553,0.18817909297334529,0.04732144835344943,0.00459877979879548,1.4732293904378924,1.0676553353537102,1.0342184079802406,1.1004995199549192,0.7053139422901289,8.091858886284959,0.8546057568387717,1.06737893175506,53.266117146729954,1.3922571062881794,3.678173304821984,-206.72088213720585,0.33942301602920766,275404.4002603168,844426.6826629442,80751.79098990404,skidpad_lateral_force,,,,14.613651702077695,1.68868375014003,2.114758676622861,2.10491627283491,-1.8339713229116437,2.0986879845275452,1.8556835155287792,0.20379338729817095,0.2633426978387071,0.21363106761281342,98.31727534189139,349.6831169793526,747,,
213,staged_genetic,ok,92.63347027111256,0.09679372263791028,0.18163368180528056,0.06058602075975841,0.0011407932913958798,1.6077742193125828,1.0138629213718993,1.048798411271687,1.0650368280817146,0.9512019327726523,7.072372955977089,1.1373627650741245,1.056862664255926,22.392728831583796,1.470535925842776,2.498227696993714,-355.2360350668406,-0.10585181351978096,442348.18491789716,705032.20634064,46034.08469212183,skidpad_lateral_force,,,,28.709959297940483,1.4781338142333633,1.038031421516165,0.9827484541083868,-0.4656365242046936,0.9254478076792113,0.6106346571056067,0.33423750238781796,0.1477420303336608,0.1260715630184109,49.41287584679652,165.15261885437894,767,,
214,staged_genetic,ok,108.01066359676433,0.17667415707559087,0.18351127221096908,0.059212896748250046,0.0004783301966167944,1.4759036630514966,0.9658893018011289,0.9403433501886123,1.2648301046448829,0.7835546968135272,6.4490576584014265,1.025786539365463,1.1516381781829115,21.063194268236664,1.2818837545457822,2.526924966234505,-283.74480543850905,0.29333974529201806,557698.9875333048,802263.3143396161,31901.229642229628,skidpad_lateral_force,,,,30.23371249682547,1.7330586326630402,1.2562966747047246,1.2182293460731302,-0.8131269775465421,1.198790518120503,0.877318740691489,0.306917896578844,0.17691377492524016,0.15191195524605494,55.50588681349462,193.01248893443048,752,,
215,staged_genetic,ok,102.79435827394259,0.06091682267420938,0.1829674609549346,0.06687952497901493,0.004323531521402135,1.6411386788336986,1.1619682287566393,1.073278153101211,0.9,0.6600671090267289,6.745463190656556,1.057936552921417,1.0620235709230856,31.655830183542005,1.3083601214431506,2.2456569709229006,-304.268097163809,0.04640657708064908,341897.20418822893,712797.1696341686,33999.96720264311,skidpad_lateral_force,,,,30.386860161403416,1.7413233038904568,1.1480616507732468,1.1066664623903246,-0.6873188866688912,1.0771628940624665,0.7693571214953273,0.3055076021912981,0.16287033817536828,0.13649426646452495,49.11744739067218,174.7579731750807,749,,
216,staged_genetic,ok,101.57922166866622,0.22107559170898478,0.1849195386891065,0.052708215618245555,0.0006185893315772779,1.9,0.954214245536165,1.025182705675329,1.205518659232958,1.0629542242089458,9.730880260390284,0.7889313604995044,1.0692443125478568,23.37185071251954,1.3280021655999414,2.7568126014123937,-237.304251754843,0.00020900237010633134,424002.0620484016,772013.4110852147,25605.469588125965,skidpad_lateral_force,,,,29.569351312190246,1.620757026240299,1.1587846711101089,1.1137817067742215,-0.6877502099935237,1.0851774002269075,0.7724308484455967,0.31980028714005876,0.16844743809679522,0.14670018787584585,52.3535225854963,177.95606753879335,772,,
217,staged_genetic,ok,114.8059289805891,0.3020842610541572,0.1859024113078397,0.05502707052779135,0.000650044848345503,1.5205692868950462,1.4649178124130233,0.9910308005234676,1.2423046692524222,0.982606634606371,8.380029700328114,0.9363748392430864,0.9369280613051485,25.47156875092497,1.3328114001844145,2.917621811989834,-265.2144847230223,-0.011946067136614204,437741.87677531707,823925.637820623,38106.58724759442,skidpad_lateral_force,,,,28.746592623928244,1.886481023958116,1.4194711753965434,1.390999733719253,-1.0643106973984275,1.377384477630079,1.1016041415465272,0.282874810781396,0.20175470994728234,0.17229938818629148,62.92076690424279,221.0039023494259,763,,
218,staged_genetic,ok,104.4205450425592,0.14503136872276934,0.18468825533022565,0.049549857439570785,0.0009193408786971421,1.4424483242297217,1.0107881416074709,1.028931429785718,1.2486796627706704,1.1041295173002152,9.725222753214341,0.9526340245364995,0.9711002379538488,20.88030276914608,1.528896487307224,2.8640335665982875,-247.08694815108692,-0.06600191685448556,354656.4823683712,664334.2662651329,34801.39161641482,skidpad_lateral_force,,,,29.96309556943467,1.6974426353425822,1.1926755020069304,1.1508556578441123,-0.7304512557814566,1.1267703637657853,0.8051093417218541,0.31305927217649737,0.17550007676922122,0.15233716951603443,52.01153814472053,192.29970677184625,755,,
219,staged_genetic,ok,84.25641137520203,0.18922319609199278,0.18320879718230892,0.059030348409071565,0.0007804799180851287,1.5666851358199465,0.75,1.0497885912388158,1.2005629999449208,0.6563855982303914,4.969059787534196,1.1385863537845244,1.0774049944025177,20.0,1.5095349486213498,2.526601154368981,-244.64277778553804,0.06761599027824677,275622.7845412808,1150133.8687182579,63548.18770584375,skidpad_lateral_force,,,,26.60358990354551,1.28377122638208,0.9646086621557424,0.9002302344313744,-0.33742869091700123,0.8230140407209519,0.5193176974564924,0.34649010970231753,0.13600257115040185,0.11705884312445293,47.6063325859168,162.0196737366498,747,,
220,staged_genetic,ok,116.93981903237277,0.20877939018271538,0.18033105797470048,0.02843298690919106,0.0005156916947990375,1.6159902093702674,1.101337627826388,1.0785017738123022,1.1039490148530409,0.8957452332816694,7.893575892549142,1.0690409719697693,1.1923077859771265,43.577341874849964,0.7793269937607256,2.645542685681263,-307.0485255649022,-0.13415385594359897,343335.2291840636,493863.8074629373,36293.07809711229,skidpad_lateral_force,,,,27.711213571281522,1.8820507707815166,1.5008884697255234,1.476922515992951,-1.1581179986918992,1.462433242499398,1.1945242164674634,0.26714430614945317,0.2053379914634039,0.17262601815407597,64.78744657610903,226.8436345549151,753,,
221,staged_genetic,ok,104.22000442084139,0.178240775994124,0.18494719589985295,0.061508304068203366,0.0011062249252276521,1.634286348750913,0.9740258927818846,0.9706214863353589,1.175516690507631,1.02513213607967,7.979174917870663,1.0680399909495497,1.2356820840842175,20.248844976155,1.412093236951518,2.589031828555828,-257.67699952423584,0.12486616003905346,348452.88551821886,859921.8943406146,47638.20980087996,skidpad_lateral_force,,,,30.08806566056214,1.656508563384056,1.1915763348745774,1.149471392921215,-0.7303148430292942,1.1247648114554518,0.8056275126498008,0.31395808428656835,0.1723733392950971,0.1492166215482474,54.4296129785387,182.54581013732349,751,,
222,staged_genetic,ok,95.30027837988432,0.2299200603482426,0.18856429099735672,0.05389137021807574,0.002364942064968008,1.81011532265309,0.8870713211067114,1.2877095618283594,0.9566023463773876,0.7122074303331911,8.18524486416618,0.8921868400269113,1.0092883773738395,49.87047870959362,1.4527421551406228,2.1410914549072158,-210.2501061590943,0.44428902531468367,543096.3163351227,1238158.4853604878,52898.996593624826,skidpad_lateral_force,,,,29.4668260957957,1.5529707643324677,1.0402267123705649,0.989029889436012,-0.5399726815461846,0.9509251779712209,0.6496062115127175,0.32232202985750746,0.16248489984061576,0.1418594094171608,48.84155133174177,159.71465371004626,747,,
223,staged_genetic,ok,119.41679799667044,0.05472493803805553,0.18053775171613118,0.05609644949137214,0.0003670778838476931,1.413856581933226,1.1741686800931466,0.9925955384010366,1.385431045660018,0.9866607190709961,10.25403178484555,0.8680973424564075,0.9643774710046155,20.0,1.459112198701509,2.680570204277865,-218.41404270186624,0.055707650728036226,265795.14374185546,781784.1792401157,30343.62693470793,skidpad_lateral_force,,,,29.5504878243399,1.9046886663148428,1.489504370343642,1.4634246931365533,-1.1060960311966368,1.4525710900133217,1.145580856403623,0.2775093454119937,0.20928640768005694,0.18125851122596928,63.176595818159214,247.75085546260135,773,,
224,staged_genetic,ok,104.04008798267398,0.07099786714204581,0.18611317498441537,0.05357287380380105,0.000973909104012654,1.6564822025341948,0.9321085884676119,1.0716642894455928,1.0983927652190022,0.9743806835877631,9.295622806391151,1.025274562050017,1.1878510651755336,23.748326645663028,1.4546938961108178,2.9938633055308204,-225.47609333113448,-0.2776800544189594,374748.7365797825,670789.9764502067,51823.64315982802,skidpad_lateral_force,,,,30.18488793314504,1.7830920369969159,1.1732670980401345,1.1319424702381862,-0.7248446235943774,1.1055844556627301,0.7981346318607767,0.308645310047945,0.16591656760155657,0.13914958104843972,53.119424905522095,180.91219685122343,747,,
225,staged_genetic,ok,85.01664896506506,0.049929848587639214,0.18517630405378868,0.04453731066198313,0.001112611993552841,1.4938300768573876,0.75,1.087024626867598,1.1962885060344544,0.9787031395540972,9.25268216838102,1.0253104633302381,0.980043534569116,20.89932633322937,1.6290729759409255,2.9774415630334126,-277.75207607665254,0.06391129772941966,329812.231450288,813115.0128915103,29152.10527967642,skidpad_lateral_force,,,,26.950897458798767,1.3479521156928798,0.9854183944212176,0.9195704897028906,-0.2831191416865078,0.8175506327046949,0.5047662830687829,0.3541744295277069,0.1322561162400081,0.111696410673864,48.10917594695213,170.61243943803777,756,,
226,staged_genetic,ok,98.86589290647306,0.2571883157886179,0.18970669528901565,0.05905443419837701,0.0025162245008382394,1.4666627125295495,0.7821888444982441,0.9789002762102619,0.9224551969498875,0.7895787755025498,10.742390828722124,0.8723434911872323,1.152338753549075,37.24762567953333,1.380862810960033,2.4389621139224706,-224.99297875695004,0.42545814097424184,345531.975653926,1315464.3472616659,99360.43669495736,skidpad_lateral_force,,,,29.32379718428876,1.584879549466499,1.1207251270453782,1.0736710487595207,-0.6259863950267026,1.03962671899286,0.722261425901202,0.3213336108260524,0.1564676797500599,0.1335522112252236,50.497132219487106,174.26233456444243,749,,
227,staged_genetic,ok,117.3777164807464,0.27986444062725213,0.1805288592988417,0.05557847425566825,0.0017956899649573142,1.5060756854400696,1.050505799585206,1.0486348390839497,1.1237060117004256,0.6463236887555754,10.187873239832404,0.7857404370472981,1.2147772390080491,50.484611916781276,1.4753759427199145,1.8,-130.0716963204511,0.3435290259792216,227691.82473091347,826068.3795503469,81542.4545568696,skidpad_lateral_force,,,,28.294321483279383,1.8906028819585763,1.4882287670618723,1.4633642533268219,-1.1383975652539065,1.4493164842535051,1.1756387721354171,0.2709057496542541,0.20911571913133814,0.17956047158704821,64.82465675455184,225.60979842770814,768,,
228,staged_genetic,ok,105.49280137597229,0.17351821336218948,0.18316282614862953,0.05385535861294939,0.0009747008811009835,1.4450277070114033,1.0453790225392705,1.0227469633764867,1.2707977409768572,1.049208079603444,8.620269646169437,0.947162780420188,0.973791575610506,21.196517543258338,1.437615118529919,2.868133588576889,-271.80389953710295,-0.062285753077480625,439809.8670041078,750907.3990320758,32622.07551082407,skidpad_lateral_force,,,,30.16823109268011,1.696193094697338,1.2155039997244543,1.1747959637817207,-0.7479395891301461,1.1490207423905914,0.8232677888446214,0.31193655898006567,0.16763537088385477,0.1429126570744113,54.62102964815642,196.60576889922024,753,,
229,staged_genetic,ok,100.56227276173907,0.1707097480734722,0.18601962308907674,0.048643694846811206,0.0017230239033894257,1.491845213730624,0.8470153893930024,1.0050852366476288,1.1945058053511306,0.8805707340647804,8.661081570585095,0.961709229933306,1.049386334666294,21.044073875324415,1.5084831462829902,2.8821387905482965,-234.52989877377416,-0.081002839246441,307555.140347405,1464631.6900927343,51696.61207671997,skidpad_lateral_force,,,,29.487360084133222,1.632557714421877,1.1447140521044952,1.0985162333418357,-0.6443342458144191,1.0666059420738683,0.7402456421895864,0.3219197821973027,0.15954550335004372,0.13615071317167127,51.667672270869446,178.82321884165484,749,,
230,staged_genetic,ok,104.77001184495758,0.35,0.18003305247614826,0.06532218801531206,0.0011245221898526325,1.5778732702331753,1.1405448932458748,1.2482530957817723,0.9,1.0472628175095773,4.403535457202867,1.0761859967716056,1.0971994384100838,38.978079710736964,1.137567622316579,1.9457713923125848,-305.83980425372755,0.3464989883520528,370645.73471065937,704837.4423836396,18982.21669818306,skidpad_lateral_force,,,,30.208306525445405,1.6851430096061404,1.1991381180610814,1.1586983481176178,-0.742233977665344,1.1330423896406947,0.8199139351851858,0.30878854294901803,0.16828958157910973,0.14406111169834784,53.65969282697731,180.82547016252462,756,,
231,staged_genetic,ok,106.77671486646422,0.20282011962264462,0.1877947589656268,0.06528661144815556,0.00046341369264644734,1.6206282032745474,0.9668790577426868,1.108665594472782,0.9625652720832966,0.8125558704008022,9.958236956650268,0.8728143497369732,1.1825879264371255,37.01324418867709,1.3739549769502,2.565662837291648,-228.20822554948347,0.3951322908819466,422257.0287214455,1073755.7912025868,26160.23904949113,skidpad_lateral_force,,,,30.2452368603092,1.766137701958188,1.2286737443144227,1.1904734305882017,-0.7925368173997324,1.167923344350549,0.8572486149732623,0.3039937187363943,0.17109212828990342,0.14567008399165146,54.77263597945704,189.25831394481196,748,,
232,staged_genetic,ok,103.31706580283543,0.10036161481171767,0.18301620118907086,0.05329885738578423,0.0007418833533182495,1.5926271967472454,1.016789942408694,1.0209133925556357,1.3804555028961034,0.9900083051609393,6.256874851201937,1.1251198050739604,1.0127542994436194,20.0,1.4708169384745875,2.1201484585368457,-272.74861038165733,-0.07386465068992694,303264.7156796287,845978.6330318851,38672.183090436294,skidpad_lateral_force,,,,29.87379221686669,1.698725985174952,1.1716666514679401,1.1289915737568015,-0.7183229923868051,1.1046687313057115,0.7940963712807246,0.3133381058030393,0.17410200737574005,0.15117873706405288,52.773442701946,179.0602211188764,773,,
233,staged_genetic,ok,64.32220834669076,0.10296261093507865,0.18295112158188165,0.057721470200994086,0.001056928406059339,1.5201395733280199,0.8990778447209635,1.1608530071795302,1.0913996824803034,0.9643865099642283,6.498157520279039,1.030297991239429,1.04239426315396,23.81136722561804,1.50530765378178,2.3195189729972916,-323.1126327528196,-0.045718233528464075,600000.0,702234.7576395385,38307.674145622994,skidpad_lateral_force,,,,21.347178876950114,1.0234554030324337,0.9144529189105919,0.8300818239450111,0.10202524550734289,0.5286211989027421,0.30260369826435246,0.3836512823648927,0.09920045781864159,0.08075009951784994,53.82854534922503,181.04425834712,749,,
234,staged_genetic_long_eval,ok,81.25722082495435,0.10300015948401296,0.1813398988496307,0.06689038813477757,0.0010757266964594614,1.5528025312861706,1.1019361158369898,1.2291560012372496,1.055516200569672,0.9636821562566921,6.64918349481868,1.067915569892098,1.069656094779815,20.0,1.1764181232108855,2.135386319756653,-339.3725083530182,-0.09182771938988515,574462.3857592791,684956.3184150808,38415.4237432677,skidpad_lateral_force,,,,32.40937803772938,1.107157943656276,1.5535493862509455,1.513596520099902,1.0024635233875159,0.26463323372265085,0.09519764629388817,0.35005895198117193,0.2609870805586883,0.2554146331407988,91.61266724871177,349.09028098241635,769,,
235,staged_genetic_long_eval,ok,65.47575825432251,0.10296261093507865,0.18295112158188165,0.057721470200994086,0.001056928406059339,1.5201395733280199,0.8990778447209635,1.1608530071795302,1.0913996824803034,0.9643865099642283,6.498157520279039,1.030297991239429,1.04239426315396,23.81136722561804,1.50530765378178,2.3195189729972916,-323.1126327528196,-0.045718233528464075,600000.0,702234.7576395385,38307.674145622994,skidpad_lateral_force,,,,21.657407821132765,1.0355199436661429,0.9207673519566146,0.8373052698750957,0.09158490053713524,0.5440544375923282,0.3095017082228117,0.38305665569023845,0.10274221876765581,0.08418177144661047,53.18179167489484,181.714416192465,754,,
236,staged_genetic_long_eval,ok,80.35350129347117,0.22753489029269416,0.18609398562287385,0.05492176291383522,0.0020569593073767756,1.4689809180415556,0.7737030287850428,1.0450825052003814,1.1863193220065587,0.7145557369830515,7.93888581376848,0.802613497724658,1.0738644211436355,20.0,1.5101682850523133,2.619990231284797,-209.48193259293978,0.13375734520422294,307136.61498090054,1291566.4283324,74194.61239157818,skidpad_lateral_force,,,,25.607944855716728,1.2511175605884741,0.9477696091206418,0.8773650916512568,-0.25419630496657747,0.7682197326127911,0.479837245989305,0.3584657974263049,0.1239803091490955,0.10359241027218477,44.33261505216416,160.40157087615077,748,,
237,staged_genetic_long_eval,ok,84.42263266377859,0.18922319609199278,0.18320879718230892,0.059030348409071565,0.0007804799180851287,1.5666851358199465,0.75,1.0497885912388158,1.2005629999449208,0.6563855982303914,4.969059787534196,1.1385863537845244,1.0774049944025177,20.0,1.5095349486213498,2.526601154368981,-244.64277778553804,0.06761599027824677,275622.7845412808,1150133.8687182579,63548.18770584375,skidpad_lateral_force,,,,26.644644386388865,1.2919877148069534,0.9684195060950522,0.9035261310938268,-0.33079060545033123,0.8213471599635959,0.5198955894039737,0.3485353213320062,0.13923803980428734,0.12118617648918474,48.15264485208531,162.14622515103602,755,,
238,staged_genetic_long_eval,ok,84.29874986818815,0.049929848587639214,0.18517630405378868,0.04453731066198313,0.001112611993552841,1.4938300768573876,0.75,1.087024626867598,1.1962885060344544,0.9787031395540972,9.25268216838102,1.0253104633302381,0.980043534569116,20.89932633322937,1.6290729759409255,2.9774415630334126,-277.75207607665254,0.06391129772941966,329812.231450288,813115.0128915103,29152.10527967642,skidpad_lateral_force,,,,26.70614373394438,1.323415549916295,0.98001986285366,0.9132173183653066,-0.2709030429344919,0.8118977437979642,0.4962061764705885,0.3556305119437662,0.13144543995191477,0.11174177228448177,48.7112855871861,170.58040714569142,748,,
239,staged_genetic_long_eval,ok,87.15117819352751,0.17525727583746722,0.18803071300110857,0.05241235941549078,0.0009613261858804906,1.4530621487749493,0.8813900992299446,1.0437114641762424,1.169067466911549,1.0561473553817493,9.790344651059018,0.8664005607145122,0.9693224720350436,20.924547550357804,1.3617388105000474,2.8720665159833096,-273.313308775473,-0.04864850237581325,445112.9499517473,786864.939557679,28921.342767046932,skidpad_lateral_force,,,,27.69548471236664,1.4004883873170693,0.9766930250733071,0.9134228854024238,-0.3800687839721485,0.8448002464664894,0.545846830238727,0.34581483144879643,0.1319761183210628,0.11042876931930765,46.916997948928355,164.23370467076626,754,,
240,staged_genetic,ok,64.7867240157321,0.10296261093507865,0.18295112158188165,0.057721470200994086,0.001056928406059339,1.5201395733280199,0.8990778447209635,1.1608530071795302,1.0913996824803034,0.9643865099642283,6.498157520279039,1.030297991239429,1.04239426315396,23.81136722561804,1.50530765378178,2.3195189729972916,-323.1126327528196,-0.045718233528464075,600000.0,702234.7576395385,38307.674145622994,skidpad_lateral_force,,,,21.54972735088377,1.0158681527277562,0.9146631061225613,0.8292852595847816,0.08813910011067687,0.5312494845720539,0.30905572916666685,0.385868573399251,0.1046061695323962,0.08833876716994736,52.949809218404255,179.9452062063181,768,,
241,staged_genetic,ok,81.49827907540687,0.22753489029269416,0.18609398562287385,0.05492176291383522,0.0020569593073767756,1.4689809180415556,0.7737030287850428,1.0450825052003814,1.1863193220065587,0.7145557369830515,7.93888581376848,0.802613497724658,1.0738644211436355,20.0,1.5101682850523133,2.619990231284797,-209.48193259293978,0.13375734520422294,307136.61498090054,1291566.4283324,74194.61239157818,skidpad_lateral_force,,,,25.59757909698927,1.2402311169514806,0.9641549553259328,0.8958646312744187,-0.2824956539480692,0.7958535798975122,0.4953694274300937,0.35640053354491624,0.127999357729633,0.1091250260424832,46.68533174705813,162.96987392217486,751,,
242,staged_genetic,ok,50.0410891249528,0.10300015948401296,0.1813398988496307,0.06689038813477757,0.0010757266964594614,1.5528025312861706,1.1019361158369898,1.2291560012372496,1.055516200569672,0.9636821562566921,6.64918349481868,1.067915569892098,1.069656094779815,20.0,1.1764181232108855,2.135386319756653,-339.3725083530182,-0.09182771938988515,574462.3857592791,684956.3184150808,38415.4237432677,skidpad_lateral_force,,,,14.806494886974855,0.7826177754738254,1.0142115157258587,0.9303402611999296,0.3829245905761585,0.3904895263782703,0.19928129801324504,0.40384650180655424,0.09058326958728363,0.07218739717687639,64.27628787998795,220.6162284688148,755,,
243,staged_genetic,ok,83.31284920589822,0.049929848587639214,0.18517630405378868,0.04453731066198313,0.001112611993552841,1.4938300768573876,0.75,1.087024626867598,1.1962885060344544,0.9787031395540972,9.25268216838102,1.0253104633302381,0.980043534569116,20.89932633322937,1.6290729759409255,2.9774415630334126,-277.75207607665254,0.06391129772941966,329812.231450288,813115.0128915103,29152.10527967642,skidpad_lateral_force,,,,26.56727790863468,1.3132269863011632,0.965905665967431,0.897867885821083,-0.2597216833088235,0.7920977420304132,0.4875949465240638,0.3560997264238823,0.1337584834732431,0.11470020314404115,49.058646190045216,169.59082663917812,748,,
