elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
2.30493,-13.1593,16.1288,-1.54095,12.1089,25.6355,2.33829,26.9974,-2.40395,5.5205,0,0.562453,0.810785,0.0872868,0.0732292,280.709991,251.610001,266.159996,947.000000,41.5886,46.7769,44.1828,150.311,-221.977,-796.689
2.32434,-13.1388,15.7353,-1.49371,12.0562,25.6794,2.3448,27.0865,-2.44467,4.50519,0,0.516165,0.916058,0.0972758,0.0888664,221.119995,247.479996,234.299995,790.000000,44.7703,50.5943,47.6823,491.704,-186.618,-298.296
2.34374,-13.0522,15.3262,-1.45428,11.986,25.737,2.35369,27.1163,-2.47522,5.14591,0,0.59733,1.30045,0.140971,0.121052,219.300003,242.529999,230.915001,852.000000,63.3709,70.948,67.1594,204.703,-163.756,-647.297
2.36331,-13.0074,15.0007,-1.41311,11.9094,25.7984,2.36327,27.1558,-2.50681,4.81521,0,0.604596,1.17661,0.123572,0.106569,216.000000,255.729996,235.864998,852.000000,59.9186,66.9309,63.4248,208.196,-172.44,-643.804
2.3826,-12.9185,14.7163,-1.37959,11.8306,25.8616,2.37232,27.1429,-2.53127,4.9338,0,0.492821,1.36699,0.13286,0.119109,226.410004,259.609985,243.009995,852.000000,67.5191,74.8526,71.1859,408.278,-171.824,-443.722
2.40191,-12.8271,14.2956,-1.33568,11.7329,25.9402,2.38246,27.1808,-2.56504,5.73718,0,0.518353,1.82586,0.154876,0.133792,235.669998,266.350006,251.010002,962.000000,92.6785,101.24,96.9595,334.622,-154.051,-627.378
2.42137,-12.8075,14.2148,-1.32839,11.6158,26.0337,2.39344,27.1327,-2.56136,5.45863,0,0.483609,2.03868,0.161209,0.1375,270.269989,255.940002,263.104996,936.000000,103.77,112.42,108.095,402.972,-155.01,-533.028
2.44073,-12.8075,14.2148,-1.32839,11.4849,26.1371,2.40483,27.0603,-2.54997,5.45863,0,0.483609,2.26713,0.161288,0.153893,270.269989,255.940002,263.104996,936.000000,115.345,124.339,119.842,452.305,-143.263,-483.695
2.46021,-12.8075,14.2148,-1.32839,11.3372,26.2519,2.41696,26.9788,-2.53784,5.45863,0,0.483609,2.49534,0.172087,0.160902,270.269989,255.940002,263.104996,936.000000,126.878,136.74,131.809,498.124,-131.296,-437.876
2.47957,-12.8075,14.2148,-1.32839,11.1756,26.3748,2.42979,26.8896,-2.52501,5.45863,0,0.483609,2.72471,0.182523,0.168427,270.269989,255.940002,263.104996,936.000000,138.607,149.105,143.856,543.832,-119.249,-392.168
2.49895,-12.8075,14.2148,-1.32839,10.9995,26.5055,2.44339,26.7924,-2.51141,5.45863,0,0.483609,2.95211,0.195289,0.18192,270.269989,255.940002,263.104996,936.000000,150.194,161.475,155.834,589.261,-107.271,-346.739
2.51834,-12.8075,14.2148,-1.32839,10.8063,26.6448,2.45801,26.6855,-2.49679,5.45863,0,0.483609,3.18042,0.213197,0.188351,270.269989,255.940002,263.104996,936.000000,161.806,173.93,167.868,634.831,-95.2371,-301.169
2.53777,-12.8075,14.2148,-1.32839,10.5953,26.7924,2.47367,26.5685,-2.48113,5.45863,0,0.483609,3.41044,0.218854,0.206084,270.269989,255.940002,263.104996,936.000000,173.549,186.385,179.967,680.719,-83.1379,-255.281
2.55708,-12.8075,14.2148,-1.32839,10.3674,26.9466,2.49031,26.4419,-2.46449,5.45863,0,0.483609,3.63933,0.235808,0.222723,270.269989,255.940002,263.104996,936.000000,185.114,199.003,192.059,726.489,-71.0463,-209.511
2.57649,-12.8075,14.2148,-1.32839,10.123,27.106,2.50793,26.3057,-2.44687,5.45863,0,0.483609,3.86747,0.249931,0.234386,270.269989,255.940002,263.104996,936.000000,196.876,211.248,204.062,771.903,-59.0434,-164.097
2.5959,-12.8075,14.2148,-1.32839,9.8603,27.2706,2.52659,26.1588,-2.42821,5.45863,0,0.483609,4.09578,0.267769,0.2405,270.269989,255.940002,263.104996,936.000000,208.53,223.664,216.097,817.493,-47.0077,-118.507
2.61541,-12.8075,14.2148,-1.32839,9.57858,27.4397,2.54634,26.0006,-2.40846,5.45863,0,0.483609,4.32447,0.280039,0.256974,270.269989,255.940002,263.104996,936.000000,220.16,236.162,228.161,863.083,-34.9441,-72.9168
2.63495,-12.8075,14.2148,-1.32839,9.2774,27.6122,2.56717,25.8308,-2.38763,5.45863,0,0.483609,4.55322,0.293705,0.273208,270.269989,255.940002,263.104996,936.000000,231.818,248.64,240.229,908.779,-22.8759,-27.2212
2.65442,-12.8075,14.2148,-1.32839,8.95609,27.7872,2.58911,25.6488,-2.36569,5.45863,0,0.483609,4.78203,0.311579,0.283295,270.269989,255.940002,263.104996,936.000000,243.462,261.153,252.308,954.459,-10.7975,18.4594
2.67396,-12.8075,14.2148,-1.32839,8.61823,27.9616,2.61189,25.4565,-2.34291,5.45863,0,0.483609,5.00823,0.326355,0.297727,270.269989,255.940002,263.104996,936.000000,254.973,273.518,264.246,999.603,1.14062,63.603
2.69336,-12.8075,14.2148,-1.32839,8.25768,28.1372,2.63591,25.2502,-2.31889,5.45863,0,0.483609,5.23599,0.340633,0.311365,270.269989,255.940002,263.104996,936.000000,266.563,285.953,276.258,1045.07,13.153,109.069
2.71292,-12.8075,14.2148,-1.32839,7.87756,28.3109,2.66094,25.0314,-2.29386,5.45863,0,0.483609,5.463,0.354738,0.325055,270.269989,255.940002,263.104996,936.000000,278.112,298.351,288.232,1090.39,25.1265,154.39
2.73241,-12.8075,14.2148,-1.32839,7.475,28.4826,2.68716,24.7981,-2.26764,5.45863,0,0.483609,5.69076,0.369282,0.338735,270.269989,255.940002,263.104996,936.000000,289.699,310.795,300.247,1135.85,37.1419,199.846
2.75191,-12.8075,14.2148,-1.32839,7.05311,28.6493,2.71434,24.5519,-2.24046,5.45863,0,0.483609,5.91741,0.383631,0.352317,270.269989,255.940002,263.104996,936.000000,301.227,323.177,312.202,1181.08,49.097,245.079
2.7714,-12.8075,14.2148,-1.32839,6.61237,28.8097,2.74245,24.2928,-2.21235,5.45863,0,0.483609,6.14275,0.397134,0.366057,270.269989,255.940002,263.104996,936.000000,312.688,335.485,324.086,1226.09,60.9814,290.095
2.79084,-12.8075,14.2148,-1.32839,6.14964,28.9632,2.7717,24.0185,-2.1831,5.45863,0,0.483609,6.36834,0.410509,0.379974,270.269989,255.940002,263.104996,936.000000,324.149,347.818,335.984,1271.16,72.8787,335.165
2.81041,-12.8075,14.2148,-1.32839,5.66586,29.108,2.80203,23.7291,-2.15277,5.45863,0,0.483609,6.59363,0.423417,0.394631,270.269989,255.940002,263.104996,936.000000,335.584,360.148,347.866,1316.14,84.761,380.136
2.82989,-12.8075,14.2148,-1.32839,5.1609,29.2425,2.83359,23.4242,-2.12121,5.45863,0,0.483609,6.82218,0.431135,0.419408,270.269989,255.940002,263.104996,936.000000,346.931,372.961,359.946,1361.89,96.8408,425.892
2.84933,-12.8075,14.2148,-1.32839,4.63205,29.3654,2.86649,23.1014,-2.08831,5.45863,0,0.483609,7.04432,0.445029,0.431969,270.269989,255.940002,263.104996,936.000000,358.219,385.104,371.661,1406.26,108.556,470.258
2.86886,-12.8075,14.2148,-1.32839,4.07935,29.4744,2.90061,22.76,-2.05419,5.45863,0,0.483609,7.27096,0.459195,0.446697,270.269989,255.940002,263.104996,936.000000,369.759,397.474,383.617,1451.51,120.512,515.507
2.88839,-12.8075,14.2148,-1.32839,3.51065,29.5664,2.93548,22.4043,-2.01932,5.45863,0,0.483609,7.49552,0.473338,0.458962,270.269989,255.940002,263.104996,936.000000,381.189,409.728,395.459,1496.37,132.354,560.373
2.90783,-12.8075,14.2148,-1.32839,2.92307,29.6402,2.97129,22.0316,-1.98351,5.45863,0,0.483609,7.71934,0.487271,0.472445,270.269989,255.940002,263.104996,936.000000,392.586,421.941,407.263,1541.06,144.158,605.062
2.92731,-12.8075,14.2148,-1.32839,2.31207,29.6945,3.00836,21.6384,-1.94644,5.45863,0,0.483609,7.9444,0.50185,0.483319,270.269989,255.940002,263.104996,936.000000,404.039,434.221,419.13,1586.07,156.025,650.072
2.94681,-12.8075,14.2148,-1.32839,1.68414,29.7266,3.04632,21.2279,-1.90848,5.45863,0,0.483609,8.16837,0.514914,0.499762,270.269989,255.940002,263.104996,936.000000,415.447,446.442,430.944,1630.71,167.839,694.714
2.96635,-12.8075,14.2148,-1.32839,1.03849,29.7348,3.08527,20.7986,-1.86953,5.45863,0,0.483609,8.39207,0.528882,0.511863,270.269989,255.940002,263.104996,936.000000,426.84,458.636,442.738,1675.41,179.633,739.411
2.98582,-12.8075,14.2148,-1.32839,0.376468,29.7172,3.12516,20.3504,-1.82964,5.45863,0,0.483609,8.61529,0.542552,0.524693,270.269989,255.940002,263.104996,936.000000,438.212,470.801,454.507,1719.98,191.402,783.984
3.00533,-12.8075,14.2148,-1.32839,-0.311164,29.6708,-3.11657,19.8757,-1.78818,5.45863,0,0.483609,8.84143,0.556391,0.537388,270.269989,255.940002,263.104996,936.000000,449.74,483.114,466.427,1765.14,203.322,829.137
3.02486,-12.8075,14.2148,-1.32839,-1.00497,29.5949,-3.07467,19.3867,-1.74628,5.45863,0,0.483609,9.06453,0.570213,0.549366,270.269989,255.940002,263.104996,936.000000,461.121,495.252,478.186,1809.69,215.082,873.689
3.04429,-12.8075,14.2148,-1.32839,-1.70535,29.4882,-3.03221,18.8821,-1.70383,5.45863,0,0.483609,9.28896,0.584254,0.561723,270.269989,255.940002,263.104996,936.000000,472.569,507.467,490.018,1854.51,226.913,918.507
3.06385,-12.8075,14.2148,-1.32839,-2.43739,29.3439,-2.98755,18.342,-1.65916,5.45863,0,0.483609,9.51212,0.5982,0.574561,270.269989,255.940002,263.104996,936.000000,483.942,519.63,501.786,1899.06,238.681,963.057
