tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.44,1.42,0,0.01,0.01,0.0
blue,14.46,1.14,0,0.01,0.01,0.0
blue,18.21,0.64,0,0.01,0.01,0.0
blue,22.13,-0.18,0,0.01,0.01,0.0
blue,26.62,-1.31,0,0.01,0.01,0.0
blue,30.94,-2.30,0,0.01,0.01,0.0
blue,35.36,-3.06,0,0.01,0.01,0.0
blue,39.65,-3.75,0,0.01,0.01,0.0
blue,42.73,-4.48,0,0.01,0.01,0.0
blue,45.12,-5.38,0,0.01,0.01,0.0
blue,47.39,-6.62,0,0.01,0.01,0.0
blue,49.51,-8.23,0,0.01,0.01,0.0
blue,51.69,-10.36,0,0.01,0.01,0.0
blue,53.96,-13.09,0,0.01,0.01,0.0
blue,56.42,-16.46,0,0.01,0.01,0.0
blue,59.02,-20.32,0,0.01,0.01,0.0
blue,61.83,-24.55,0,0.01,0.01,0.0
blue,64.52,-28.50,0,0.01,0.01,0.0
blue,67.27,-32.34,0,0.01,0.01,0.0
blue,70.05,-35.97,0,0.01,0.01,0.0
blue,72.82,-39.31,0,0.01,0.01,0.0
blue,75.82,-42.60,0,0.01,0.01,0.0
blue,78.88,-45.62,0,0.01,0.01,0.0
blue,82.11,-48.41,0,0.01,0.01,0.0
blue,85.47,-50.89,0,0.01,0.01,0.0
blue,88.76,-52.90,0,0.01,0.01,0.0
blue,92.20,-54.55,0,0.01,0.01,0.0
blue,95.61,-55.72,0,0.01,0.01,0.0
blue,98.93,-56.39,0,0.01,0.01,0.0
blue,102.23,-56.56,0,0.01,0.01,0.0
blue,105.34,-56.22,0,0.01,0.01,0.0
blue,108.07,-55.42,0,0.01,0.01,0.0
blue,110.21,-54.27,0,0.01,0.01,0.0
blue,111.82,-52.84,0,0.01,0.01,0.0
blue,112.81,-51.29,0,0.01,0.01,0.0
blue,113.33,-49.51,0,0.01,0.01,0.0
blue,113.37,-47.46,0,0.01,0.01,0.0
blue,112.80,-44.91,0,0.01,0.01,0.0
blue,111.55,-42.09,0,0.01,0.01,0.0
blue,109.64,-39.08,0,0.01,0.01,0.0
blue,107.27,-36.17,0,0.01,0.01,0.0
blue,104.48,-33.28,0,0.01,0.01,0.0
blue,101.18,-30.33,0,0.01,0.01,0.0
blue,97.85,-27.68,0,0.01,0.01,0.0
blue,94.19,-25.06,0,0.01,0.01,0.0
blue,90.28,-22.50,0,0.01,0.01,0.0
blue,86.44,-20.17,0,0.01,0.01,0.0
blue,82.24,-17.80,0,0.01,0.01,0.0
blue,78.02,-15.55,0,0.01,0.01,0.0
blue,73.88,-13.46,0,0.01,0.01,0.0
blue,69.43,-11.27,0,0.01,0.01,0.0
blue,64.89,-9.04,0,0.01,0.01,0.0
blue,61.14,-7.09,0,0.01,0.01,0.0
blue,58.18,-5.32,0,0.01,0.01,0.0
blue,56.08,-3.75,0,0.01,0.01,0.0
blue,54.87,-2.49,0,0.01,0.01,0.0
blue,54.12,-1.33,0,0.01,0.01,0.0
blue,53.70,-0.19,0,0.01,0.01,0.0
blue,53.56,0.89,0,0.01,0.01,0.0
blue,53.69,2.10,0,0.01,0.01,0.0
blue,54.15,3.39,0,0.01,0.01,0.0
blue,55.21,5.13,0,0.01,0.01,0.0
blue,56.93,7.11,0,0.01,0.01,0.0
blue,59.75,9.73,0,0.01,0.01,0.0
blue,63.19,12.60,0,0.01,0.01,0.0
blue,66.87,15.57,0,0.01,0.01,0.0
blue,70.77,18.78,0,0.01,0.01,0.0
blue,74.29,21.80,0,0.01,0.01,0.0
blue,77.68,24.91,0,0.01,0.01,0.0
blue,80.81,28.05,0,0.01,0.01,0.0
blue,83.55,31.13,0,0.01,0.01,0.0
blue,85.91,34.23,0,0.01,0.01,0.0
blue,87.68,37.18,0,0.01,0.01,0.0
blue,88.62,39.63,0,0.01,0.01,0.0
blue,88.79,41.14,0,0.01,0.01,0.0
blue,88.63,41.93,0,0.01,0.01,0.0
blue,88.29,42.45,0,0.01,0.01,0.0
blue,87.60,42.88,0,0.01,0.01,0.0
blue,86.11,43.19,0,0.01,0.01,0.0
blue,83.60,43.05,0,0.01,0.01,0.0
blue,80.23,42.24,0,0.01,0.01,0.0
blue,76.54,40.89,0,0.01,0.01,0.0
blue,72.76,39.16,0,0.01,0.01,0.0
blue,68.64,36.98,0,0.01,0.01,0.0
blue,64.74,34.70,0,0.01,0.01,0.0
blue,60.75,32.23,0,0.01,0.01,0.0
blue,56.60,29.61,0,0.01,0.01,0.0
blue,52.82,27.28,0,0.01,0.01,0.0
blue,49.59,25.52,0,0.01,0.01,0.0
blue,46.96,24.42,0,0.01,0.01,0.0
blue,45.05,23.95,0,0.01,0.01,0.0
blue,43.60,23.87,0,0.01,0.01,0.0
blue,42.33,24.07,0,0.01,0.01,0.0
blue,41.15,24.53,0,0.01,0.01,0.0
blue,40.00,25.31,0,0.01,0.01,0.0
blue,38.85,26.53,0,0.01,0.01,0.0
blue,37.69,28.38,0,0.01,0.01,0.0
blue,36.39,31.30,0,0.01,0.01,0.0
blue,35.01,35.20,0,0.01,0.01,0.0
blue,33.48,39.84,0,0.01,0.01,0.0
blue,31.99,44.05,0,0.01,0.01,0.0
blue,30.34,48.07,0,0.01,0.01,0.0
blue,28.59,51.51,0,0.01,0.01,0.0
blue,26.65,54.50,0,0.01,0.01,0.0
blue,24.66,56.70,0,0.01,0.01,0.0
blue,22.82,58.04,0,0.01,0.01,0.0
blue,21.26,58.63,0,0.01,0.01,0.0
blue,19.73,58.73,0,0.01,0.01,0.0
blue,18.07,58.31,0,0.01,0.01,0.0
blue,16.02,57.12,0,0.01,0.01,0.0
blue,13.38,54.79,0,0.01,0.01,0.0
blue,10.54,52.03,0,0.01,0.01,0.0
blue,8.40,50.33,0,0.01,0.01,0.0
blue,6.47,49.24,0,0.01,0.01,0.0
blue,4.56,48.55,0,0.01,0.01,0.0
blue,2.26,48.13,0,0.01,0.01,0.0
blue,-0.55,48.04,0,0.01,0.01,0.0
blue,-4.20,48.35,0,0.01,0.01,0.0
blue,-8.77,48.95,0,0.01,0.01,0.0
blue,-13.15,49.44,0,0.01,0.01,0.0
blue,-16.96,49.55,0,0.01,0.01,0.0
blue,-20.15,49.24,0,0.01,0.01,0.0
blue,-22.73,48.52,0,0.01,0.01,0.0
blue,-24.69,47.47,0,0.01,0.01,0.0
blue,-26.12,46.11,0,0.01,0.01,0.0
blue,-27.11,44.44,0,0.01,0.01,0.0
blue,-27.77,42.12,0,0.01,0.01,0.0
blue,-27.98,39.09,0,0.01,0.01,0.0
blue,-27.74,34.81,0,0.01,0.01,0.0
blue,-27.49,30.85,0,0.01,0.01,0.0
blue,-27.57,27.64,0,0.01,0.01,0.0
blue,-28.00,24.51,0,0.01,0.01,0.0
blue,-28.89,20.82,0,0.01,0.01,0.0
blue,-29.91,16.74,0,0.01,0.01,0.0
blue,-30.23,13.90,0,0.01,0.01,0.0
blue,-30.01,11.65,0,0.01,0.01,0.0
blue,-29.30,9.69,0,0.01,0.01,0.0
blue,-28.05,7.93,0,0.01,0.01,0.0
blue,-26.17,6.28,0,0.01,0.01,0.0
blue,-23.52,4.77,0,0.01,0.01,0.0
blue,-20.35,3.58,0,0.01,0.01,0.0
blue,-16.53,2.64,0,0.01,0.01,0.0
blue,-12.50,2.04,0,0.01,0.01,0.0
blue,-8.11,1.68,0,0.01,0.01,0.0
blue,-3.51,1.52,0,0.01,0.01,0.0
blue,1.30,1.50,0,0.01,0.01,0.0
yellow,10.58,-1.59,0,0.01,0.01,0.0
yellow,14.85,-1.91,0,0.01,0.01,0.0
yellow,18.84,-2.53,0,0.01,0.01,0.0
yellow,23.18,-3.53,0,0.01,0.01,0.0
yellow,27.62,-4.65,0,0.01,0.01,0.0
yellow,31.61,-5.49,0,0.01,0.01,0.0
yellow,36.06,-6.20,0,0.01,0.01,0.0
yellow,40.16,-6.91,0,0.01,0.01,0.0
yellow,43.24,-7.83,0,0.01,0.01,0.0
yellow,45.67,-9.09,0,0.01,0.01,0.0
yellow,48.10,-10.99,0,0.01,0.01,0.0
yellow,50.47,-13.53,0,0.01,0.01,0.0
yellow,53.02,-16.85,0,0.01,0.01,0.0
yellow,55.71,-20.75,0,0.01,0.01,0.0
yellow,58.45,-24.87,0,0.01,0.01,0.0
yellow,61.09,-28.80,0,0.01,0.01,0.0
yellow,63.69,-32.52,0,0.01,0.01,0.0
yellow,66.33,-36.08,0,0.01,0.01,0.0
yellow,69.11,-39.57,0,0.01,0.01,0.0
yellow,71.87,-42.76,0,0.01,0.01,0.0
yellow,74.71,-45.76,0,0.01,0.01,0.0
yellow,77.61,-48.52,0,0.01,0.01,0.0
yellow,80.70,-51.12,0,0.01,0.01,0.0
yellow,83.64,-53.27,0,0.01,0.01,0.0
yellow,86.71,-55.19,0,0.01,0.01,0.0
yellow,89.87,-56.81,0,0.01,0.01,0.0
yellow,92.96,-58.04,0,0.01,0.01,0.0
yellow,96.09,-58.93,0,0.01,0.01,0.0
yellow,99.08,-59.42,0,0.01,0.01,0.0
yellow,102.06,-59.57,0,0.01,0.01,0.0
yellow,104.87,-59.35,0,0.01,0.01,0.0
yellow,107.50,-58.79,0,0.01,0.01,0.0
yellow,109.82,-57.93,0,0.01,0.01,0.0
yellow,111.74,-56.86,0,0.01,0.01,0.0
yellow,113.36,-55.57,0,0.01,0.01,0.0
yellow,114.58,-54.18,0,0.01,0.01,0.0
yellow,115.49,-52.64,0,0.01,0.01,0.0
yellow,116.11,-50.90,0,0.01,0.01,0.0
yellow,116.39,-49.10,0,0.01,0.01,0.0
yellow,116.34,-47.03,0,0.01,0.01,0.0
yellow,115.91,-44.82,0,0.01,0.01,0.0
yellow,115.01,-42.33,0,0.01,0.01,0.0
yellow,113.65,-39.72,0,0.01,0.01,0.0
yellow,111.82,-36.99,0,0.01,0.01,0.0
