tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.00,1.51,0,0.01,0.01,0.0
blue,13.20,1.22,0,0.01,0.01,0.0
blue,15.62,0.68,0,0.01,0.01,0.0
blue,17.47,-0.06,0,0.01,0.01,0.0
blue,19.20,-1.14,0,0.01,0.01,0.0
blue,20.66,-2.48,0,0.01,0.01,0.0
blue,22.19,-4.45,0,0.01,0.01,0.0
blue,24.28,-7.90,0,0.01,0.01,0.0
blue,26.20,-10.82,0,0.01,0.01,0.0
blue,27.78,-12.47,0,0.01,0.01,0.0
blue,29.28,-13.39,0,0.01,0.01,0.0
blue,30.79,-13.76,0,0.01,0.01,0.0
blue,32.51,-13.64,0,0.01,0.01,0.0
blue,34.67,-12.89,0,0.01,0.01,0.0
blue,37.15,-11.37,0,0.01,0.01,0.0
blue,39.95,-9.01,0,0.01,0.01,0.0
blue,42.84,-6.02,0,0.01,0.01,0.0
blue,45.91,-2.47,0,0.01,0.01,0.0
blue,48.74,0.79,0,0.01,0.01,0.0
blue,50.96,3.03,0,0.01,0.01,0.0
blue,52.95,4.59,0,0.01,0.01,0.0
blue,54.65,5.51,0,0.01,0.01,0.0
blue,56.32,6.06,0,0.01,0.01,0.0
blue,58.06,6.27,0,0.01,0.01,0.0
blue,60.04,6.12,0,0.01,0.01,0.0
blue,62.25,5.56,0,0.01,0.01,0.0
blue,65.19,4.36,0,0.01,0.01,0.0
blue,68.87,2.49,0,0.01,0.01,0.0
blue,73.16,0.18,0,0.01,0.01,0.0
blue,77.27,-1.93,0,0.01,0.01,0.0
blue,81.25,-3.77,0,0.01,0.01,0.0
blue,85.34,-5.43,0,0.01,0.01,0.0
blue,89.53,-6.89,0,0.01,0.01,0.0
blue,93.83,-8.16,0,0.01,0.01,0.0
blue,98.24,-9.25,0,0.01,0.01,0.0
blue,102.57,-10.11,0,0.01,0.01,0.0
blue,106.92,-10.74,0,0.01,0.01,0.0
blue,111.03,-11.06,0,0.01,0.01,0.0
blue,114.91,-11.03,0,0.01,0.01,0.0
blue,118.24,-10.61,0,0.01,0.01,0.0
blue,121.01,-9.79,0,0.01,0.01,0.0
blue,122.84,-8.77,0,0.01,0.01,0.0
blue,124.01,-7.61,0,0.01,0.01,0.0
blue,124.62,-6.40,0,0.01,0.01,0.0
blue,124.85,-4.85,0,0.01,0.01,0.0
blue,124.55,-2.90,0,0.01,0.01,0.0
blue,123.51,-0.37,0,0.01,0.01,0.0
blue,121.71,2.46,0,0.01,0.01,0.0
blue,119.27,5.44,0,0.01,0.01,0.0
blue,116.20,8.67,0,0.01,0.01,0.0
blue,112.77,12.05,0,0.01,0.01,0.0
blue,109.69,15.14,0,0.01,0.01,0.0
blue,107.10,18.03,0,0.01,0.01,0.0
blue,104.82,21.01,0,0.01,0.01,0.0
blue,102.46,24.54,0,0.01,0.01,0.0
blue,100.00,28.25,0,0.01,0.01,0.0
blue,97.42,31.67,0,0.01,0.01,0.0
blue,94.75,35.01,0,0.01,0.01,0.0
blue,93.23,37.29,0,0.01,0.01,0.0
blue,92.23,39.41,0,0.01,0.01,0.0
blue,91.65,41.49,0,0.01,0.01,0.0
blue,91.40,43.79,0,0.01,0.01,0.0
blue,91.51,46.59,0,0.01,0.01,0.0
blue,92.03,50.00,0,0.01,0.01,0.0
blue,92.96,54.12,0,0.01,0.01,0.0
blue,94.12,58.79,0,0.01,0.01,0.0
blue,95.14,63.29,0,0.01,0.01,0.0
blue,95.83,67.35,0,0.01,0.01,0.0
blue,96.12,71.04,0,0.01,0.01,0.0
blue,95.92,73.81,0,0.01,0.01,0.0
blue,95.38,75.57,0,0.01,0.01,0.0
blue,94.83,76.36,0,0.01,0.01,0.0
blue,94.32,76.69,0,0.01,0.01,0.0
blue,93.64,76.81,0,0.01,0.01,0.0
blue,92.37,76.57,0,0.01,0.01,0.0
blue,90.24,75.46,0,0.01,0.01,0.0
blue,87.79,73.51,0,0.01,0.01,0.0
blue,85.08,70.72,0,0.01,0.01,0.0
blue,82.37,67.41,0,0.01,0.01,0.0
blue,79.95,64.03,0,0.01,0.01,0.0
blue,77.38,60.08,0,0.01,0.01,0.0
blue,75.04,56.15,0,0.01,0.01,0.0
