tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.29,1.41,0,0.01,0.01,0.0
blue,13.81,1.09,0,0.01,0.01,0.0
blue,16.53,0.54,0,0.01,0.01,0.0
blue,18.71,-0.24,0,0.01,0.01,0.0
blue,20.53,-1.24,0,0.01,0.01,0.0
blue,22.17,-2.58,0,0.01,0.01,0.0
blue,23.68,-4.32,0,0.01,0.01,0.0
blue,25.21,-6.74,0,0.01,0.01,0.0
blue,27.02,-10.36,0,0.01,0.01,0.0
blue,28.97,-14.28,0,0.01,0.01,0.0
blue,30.94,-17.53,0,0.01,0.01,0.0
blue,33.05,-20.21,0,0.01,0.01,0.0
blue,35.57,-22.61,0,0.01,0.01,0.0
blue,38.50,-24.74,0,0.01,0.01,0.0
blue,42.09,-26.81,0,0.01,0.01,0.0
blue,46.06,-28.80,0,0.01,0.01,0.0
blue,50.17,-30.66,0,0.01,0.01,0.0
blue,54.08,-32.16,0,0.01,0.01,0.0
blue,57.74,-33.20,0,0.01,0.01,0.0
blue,61.40,-33.82,0,0.01,0.01,0.0
blue,65.29,-34.02,0,0.01,0.01,0.0
blue,69.81,-33.93,0,0.01,0.01,0.0
blue,73.97,-33.90,0,0.01,0.01,0.0
blue,77.66,-34.12,0,0.01,0.01,0.0
blue,81.62,-34.64,0,0.01,0.01,0.0
blue,86.12,-35.44,0,0.01,0.01,0.0
blue,90.68,-36.24,0,0.01,0.01,0.0
blue,94.77,-36.72,0,0.01,0.01,0.0
blue,98.04,-36.74,0,0.01,0.01,0.0
blue,100.69,-36.30,0,0.01,0.01,0.0
blue,102.38,-35.57,0,0.01,0.01,0.0
blue,103.45,-34.66,0,0.01,0.01,0.0
blue,104.13,-33.50,0,0.01,0.01,0.0
blue,104.46,-31.97,0,0.01,0.01,0.0
blue,104.30,-29.68,0,0.01,0.01,0.0
blue,103.47,-26.80,0,0.01,0.01,0.0
blue,101.95,-23.44,0,0.01,0.01,0.0
blue,99.85,-19.80,0,0.01,0.01,0.0
blue,97.28,-15.76,0,0.01,0.01,0.0
blue,95.18,-12.34,0,0.01,0.01,0.0
blue,93.93,-9.87,0,0.01,0.01,0.0
blue,93.26,-7.83,0,0.01,0.01,0.0
blue,93.06,-6.29,0,0.01,0.01,0.0
blue,93.18,-4.89,0,0.01,0.01,0.0
blue,93.56,-3.66,0,0.01,0.01,0.0
blue,94.26,-2.40,0,0.01,0.01,0.0
blue,95.42,-1.07,0,0.01,0.01,0.0
blue,97.27,0.40,0,0.01,0.01,0.0
blue,100.14,2.13,0,0.01,0.01,0.0
blue,103.92,4.03,0,0.01,0.01,0.0
blue,108.31,6.12,0,0.01,0.01,0.0
blue,112.42,8.17,0,0.01,0.01,0.0
blue,116.14,10.25,0,0.01,0.01,0.0
blue,119.39,12.39,0,0.01,0.01,0.0
blue,121.88,14.51,0,0.01,0.01,0.0
blue,123.29,16.26,0,0.01,0.01,0.0
blue,123.80,17.43,0,0.01,0.01,0.0
blue,123.85,18.17,0,0.01,0.01,0.0
blue,123.64,18.74,0,0.01,0.01,0.0
blue,122.92,19.51,0,0.01,0.01,0.0
blue,121.36,20.35,0,0.01,0.01,0.0
blue,118.43,21.14,0,0.01,0.01,0.0
blue,114.97,21.53,0,0.01,0.01,0.0
blue,110.88,21.60,0,0.01,0.01,0.0
blue,106.60,21.37,0,0.01,0.01,0.0
blue,102.06,20.89,0,0.01,0.01,0.0
blue,97.40,20.21,0,0.01,0.01,0.0
blue,92.76,19.41,0,0.01,0.01,0.0
blue,88.02,18.50,0,0.01,0.01,0.0
blue,83.09,17.55,0,0.01,0.01,0.0
blue,78.93,16.83,0,0.01,0.01,0.0
blue,75.33,16.42,0,0.01,0.01,0.0
blue,72.76,16.42,0,0.01,0.01,0.0
blue,70.96,16.70,0,0.01,0.01,0.0
blue,69.63,17.20,0,0.01,0.01,0.0
blue,68.69,17.81,0,0.01,0.01,0.0
blue,67.82,18.70,0,0.01,0.01,0.0
blue,67.26,19.65,0,0.01,0.01,0.0
blue,66.77,21.09,0,0.01,0.01,0.0
