timestamp_s,dt,throttle_fl,throttle_fr,throttle_rl,throttle_rr,steering,real_x,real_y,real_yaw,real_vx,real_vy,real_yaw_rate,real_fl_rpm,real_fr_rpm,real_motor_rpm
0.0,0.0,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9516349392194955,-0.007883919013690378,0.00979162751137089,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,614.0
5.2419e-05,5.2419e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9516349392194955,-0.007883919013690378,0.00979162751137089,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,614.0
0.000141226,8.8807e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9615638189927413,-0.0077865516485543474,0.009820704667521205,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,614.0
0.000953356,0.00081213,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9615638189927413,-0.0077865516485543474,0.009820704667521205,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,618.0
0.001015293,6.1937e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9615638189927413,-0.0077865516485543474,0.009820704667521205,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,618.0
0.00115163,0.000136337,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9649846786455846,-0.007752938179119966,0.00983072280568474,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,618.0
0.010946244,0.009794614,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9649846786455846,-0.007752938179119966,0.00983072280568474,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,643.0
0.011037777,9.1533e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,0.9649846786455846,-0.007752938179119966,0.00983072280568474,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,643.0
0.011154186,0.000116409,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.000588193422661,-0.007401062311090478,0.009934989325610592,3.5525669647571596,0.0,0.010403346613485288,158.25,157.75,643.0
0.012048541,0.000894355,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.000588193422661,-0.007401062311090478,0.009934989325610592,3.5525669647571596,0.0,0.01193972303346263,158.25,157.75,643.0
0.01216436,0.000115819,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0041784404000988,-0.007365370408271869,0.009947056282592931,3.5525669647571596,0.0,0.01193972303346263,158.25,157.75,643.0
0.012257615,9.3255e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0041784404000988,-0.007365370408271869,0.009947056282592931,3.5525669647571596,0.0,0.01564866714275413,158.25,157.75,643.0
0.012380968,0.000123353,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0049212208575347,-0.007357980470233487,0.009950328310820784,3.5525669647571596,0.0,0.01564866714275413,158.25,157.75,643.0
0.012453544,7.2576e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0049212208575347,-0.007357980470233487,0.009950328310820784,3.5525669647571596,0.0,0.010238333226224555,158.25,157.75,643.0
0.012569894,0.00011635,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.005616571757816,-0.007351060575289566,0.009952332379094979,3.5525669647571596,0.0,0.010238333226224555,158.25,157.75,643.0
0.012657809,8.7915e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.005616571757816,-0.007351060575289566,0.009952332379094979,3.5525669647571596,0.0,0.0057786008228769585,158.25,157.75,643.0
0.01280163,0.000143821,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0063424130636598,-0.007343836094340934,0.009953513090103339,3.5525669647571596,0.0,0.0057786008228769585,158.25,157.75,643.0
0.012876261,7.4631e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0063424130636598,-0.007343836094340934,0.009953513090103339,3.5525669647571596,0.0,-0.0040172990403676044,158.25,157.75,643.0
0.012949148,7.2887e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0071190717293035,-0.007336105697994737,0.009952634788668818,3.5525669647571596,0.0,-0.0040172990403676044,158.25,157.75,643.0
0.013038817,8.9669e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0071190717293035,-0.007336105697994737,0.009952634788668818,3.5525669647571596,0.0,-0.0049857926465684,158.25,157.75,643.0
0.013117626,7.8809e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0076966957363063,-0.007330356861559271,0.009951824091450647,3.5525669647571596,0.0,-0.0049857926465684,158.25,157.75,643.0
0.013573184,0.000455558,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0076966957363063,-0.007330356861559271,0.009951824091450647,3.7198881515742452,0.0,-0.0049857926465684,158.25,157.75,643.0
0.013635862,6.2678e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.009684118835468,-0.007310580370910876,0.00994916020220443,3.7198881515742452,0.0,-0.0049857926465684,158.25,157.75,643.0
0.019949799,0.006313937,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.009684118835468,-0.007310580370910876,0.00994916020220443,3.7198881515742452,0.0,-0.0049857926465684,158.25,163.91000366210938,643.0
0.020000103,5.0304e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.009684118835468,-0.007310580370910876,0.00994916020220443,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,643.0
0.020053213,5.311e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.009684118835468,-0.007310580370910876,0.00994916020220443,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,643.0
0.020154234,0.000101021,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0337886120188768,-0.007071142428091141,0.009916851184037477,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,643.0
0.020948931,0.000794697,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0337886120188768,-0.007071142428091141,0.009916851184037477,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,614.0
0.021017731,6.88e-05,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0337886120188768,-0.007071142428091141,0.009916851184037477,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,614.0
0.021141845,0.000124114,0.0,0.0,0.3482257255049681,0.3482257255049681,0.01689882525011035,1.0373750207161019,-0.007035584001829982,0.009912044058597184,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,614.0
0.021187681,4.5836e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0373750207161019,-0.007035584001829982,0.009912044058597184,3.7198881515742452,0.0,-0.0049857926465684,170.80999755859375,163.91000366210938,614.0
0.02677572,0.005588039,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0373750207161019,-0.007035584001829982,0.009912044058597184,3.7198881515742452,0.0,-0.007106669853672752,170.80999755859375,163.91000366210938,614.0
0.026882701,0.000106981,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0587932640526296,-0.006823716743307749,0.009871123518828,3.7198881515742452,0.0,-0.007106669853672752,170.80999755859375,163.91000366210938,614.0
0.026914972,3.2271e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0587932640526296,-0.006823716743307749,0.009871123518828,3.7198881515742452,0.0,-0.0030992967310726907,170.80999755859375,163.91000366210938,614.0
0.027091114,0.000176142,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0593111828412922,-0.006818604248602635,0.009870691983753064,3.7198881515742452,0.0,-0.0030992967310726907,170.80999755859375,163.91000366210938,614.0
0.027098358,7.244e-06,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0593111828412922,-0.006818604248602635,0.009870691983753064,3.7198881515742452,0.0,-0.0033376632330316294,170.80999755859375,163.91000366210938,614.0
0.027226359,0.000128001,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0593111828412922,-0.006818604248602635,0.009870691983753064,3.7198881515742452,0.0,-0.0010783642028728926,170.80999755859375,163.91000366210938,614.0
0.027250314,2.3955e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0599940552202738,-0.006811863815972318,0.0098700792478404,3.7198881515742452,0.0,-0.0010783642028728926,170.80999755859375,163.91000366210938,614.0
0.027402992,0.000152678,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0604702921928384,-0.006807163199825199,0.009869941184033641,3.7198881515742452,0.0,-0.0010783642028728926,170.80999755859375,163.91000366210938,614.0
0.027427949,2.4957e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0604702921928384,-0.006807163199825199,0.009869941184033641,3.7198881515742452,0.0,0.0070876608710801255,170.80999755859375,163.91000366210938,614.0
0.027556851,0.000128902,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.061219678113234,-0.006799766029627666,0.009871369090412401,3.7198881515742452,0.0,0.0070876608710801255,170.80999755859375,163.91000366210938,614.0
0.027600394,4.3543e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.061219678113234,-0.006799766029627666,0.009871369090412401,3.7198881515742452,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,614.0
0.027702035,0.000101641,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.061861755506288,-0.006793426992021831,0.009873389834503008,3.7198881515742452,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,614.0
0.030955495,0.00325346,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.061861755506288,-0.006793426992021831,0.009873389834503008,3.7198881515742452,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,625.0
0.031042068,8.6573e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.061861755506288,-0.006793426992021831,0.009873389834503008,3.7198881515742452,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,625.0
0.031134713,9.2645e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0746633925646738,-0.006666769421901823,0.009913679117580244,3.7198881515742452,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,625.0
0.033579369,0.002444656,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0746633925646738,-0.006666769421901823,0.009913679117580244,3.6176816055999073,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,625.0
0.033669429,9.006e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0838419046872039,-0.006575637290120233,0.009943381822845775,3.6176816055999073,0.0,0.01170665058316449,170.80999755859375,163.91000366210938,625.0
0.039574535,0.005905106,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.0838419046872039,-0.006575637290120233,0.009943381822845775,3.6176816055999073,0.0,0.012908430437021737,170.80999755859375,163.91000366210938,625.0
0.039715781,0.000141246,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1055298151125332,-0.006359139715996292,0.010020771394934338,3.6176816055999073,0.0,0.012908430437021737,170.80999755859375,163.91000366210938,625.0
0.039749504,3.3723e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1055298151125332,-0.006359139715996292,0.010020771394934338,3.6176816055999073,0.0,0.012176287519412977,170.80999755859375,163.91000366210938,625.0
0.039901391,0.000151887,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1055298151125332,-0.006359139715996292,0.010020771394934338,3.6176816055999073,0.0,0.012176287519412977,170.80999755859375,171.58999633789062,625.0
0.039932219,3.0828e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1061620123615483,-0.006352803727125905,0.010022899332907296,3.6176816055999073,0.0,0.012176287519412977,170.80999755859375,171.58999633789062,625.0
0.039936417,4.198e-06,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1061620123615483,-0.006352803727125905,0.010022899332907296,3.6176816055999073,0.0,0.009370564737160055,170.80999755859375,171.58999633789062,625.0
0.039952306,1.5889e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1061620123615483,-0.006352803727125905,0.010022899332907296,3.6176816055999073,0.0,0.009370564737160055,173.22999572753906,171.58999633789062,625.0
0.040137706,0.0001854,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1061620123615483,-0.006352803727125905,0.010022899332907296,3.6176816055999073,0.0,0.006615947240546264,173.22999572753906,171.58999633789062,625.0
0.040146372,8.666e-06,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1068381960362987,-0.006346025587002418,0.010024650880423626,3.6176816055999073,0.0,0.006615947240546264,173.22999572753906,171.58999633789062,625.0
0.040242764,9.6392e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1068381960362987,-0.006346025587002418,0.010024650880423626,3.6176816055999073,0.0,0.006615947240546264,173.22999572753906,171.58999633789062,625.0
0.040388548,0.000145784,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1068381960362987,-0.006346025587002418,0.010024650880423626,3.6176816055999073,0.0,0.0042150299971870225,173.22999572753906,171.58999633789062,625.0
0.040400491,1.1943e-05,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1075669909295767,-0.006338718942160168,0.01002598375362935,3.6176816055999073,0.0,0.0042150299971870225,173.22999572753906,171.58999633789062,625.0
0.040541907,0.000141416,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1079464817577234,-0.006334913914057103,0.01002667779411517,3.6176816055999073,0.0,0.0042150299971870225,173.22999572753906,171.58999633789062,625.0
0.040715715,0.000173808,0.0,0.0,0.3382608056347997,0.3382608056347997,0.016952596922668515,1.1084743189970447,-0.006329621120451198,0.010027292818290404,3.6176816055999073,0.0,0.0042150299971870225,173.22999572753906,171.58999633789062,625.0
