tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.63,1.61,0,0.01,0.01,0.0
blue,14.57,1.93,0,0.01,0.01,0.0
blue,17.92,2.57,0,0.01,0.01,0.0
blue,20.39,3.51,0,0.01,0.01,0.0
blue,21.94,4.56,0,0.01,0.01,0.0
blue,22.89,5.76,0,0.01,0.01,0.0
blue,23.36,7.02,0,0.01,0.01,0.0
blue,23.42,8.66,0,0.01,0.01,0.0
blue,22.89,10.85,0,0.01,0.01,0.0
blue,21.58,13.52,0,0.01,0.01,0.0
blue,19.52,16.43,0,0.01,0.01,0.0
blue,16.97,19.32,0,0.01,0.01,0.0
blue,13.84,22.34,0,0.01,0.01,0.0
blue,10.45,25.27,0,0.01,0.01,0.0
blue,6.72,28.30,0,0.01,0.01,0.0
blue,3.08,31.24,0,0.01,0.01,0.0
blue,0.28,33.71,0,0.01,0.01,0.0
blue,-1.81,35.90,0,0.01,0.01,0.0
blue,-3.10,37.70,0,0.01,0.01,0.0
blue,-3.95,39.46,0,0.01,0.01,0.0
blue,-4.35,41.06,0,0.01,0.01,0.0
blue,-4.44,42.68,0,0.01,0.01,0.0
blue,-4.17,44.51,0,0.01,0.01,0.0
blue,-3.42,46.76,0,0.01,0.01,0.0
blue,-1.94,49.78,0,0.01,0.01,0.0
blue,0.25,53.74,0,0.01,0.01,0.0
blue,1.83,57.09,0,0.01,0.01,0.0
blue,2.60,59.66,0,0.01,0.01,0.0
blue,2.73,61.68,0,0.01,0.01,0.0
blue,2.41,63.02,0,0.01,0.01,0.0
blue,1.76,64.06,0,0.01,0.01,0.0
blue,0.54,65.03,0,0.01,0.01,0.0
blue,-1.41,65.80,0,0.01,0.01,0.0
blue,-4.17,66.23,0,0.01,0.01,0.0
blue,-7.55,66.20,0,0.01,0.01,0.0
blue,-11.57,65.70,0,0.01,0.01,0.0
blue,-15.69,64.84,0,0.01,0.01,0.0
blue,-20.09,63.65,0,0.01,0.01,0.0
blue,-24.61,62.27,0,0.01,0.01,0.0
blue,-29.22,60.82,0,0.01,0.01,0.0
blue,-33.10,59.73,0,0.01,0.01,0.0
blue,-36.17,59.11,0,0.01,0.01,0.0
blue,-38.58,58.94,0,0.01,0.01,0.0
blue,-40.55,59.13,0,0.01,0.01,0.0
blue,-42.15,59.60,0,0.01,0.01,0.0
blue,-43.50,60.31,0,0.01,0.01,0.0
blue,-44.86,61.41,0,0.01,0.01,0.0
blue,-46.16,62.97,0,0.01,0.01,0.0
blue,-47.56,65.35,0,0.01,0.01,0.0
blue,-49.06,68.72,0,0.01,0.01,0.0
blue,-50.79,73.08,0,0.01,0.01,0.0
blue,-52.55,77.20,0,0.01,0.01,0.0
blue,-54.32,80.65,0,0.01,0.01,0.0
blue,-56.28,83.60,0,0.01,0.01,0.0
blue,-58.30,85.84,0,0.01,0.01,0.0
blue,-60.38,87.40,0,0.01,0.01,0.0
blue,-62.40,88.29,0,0.01,0.01,0.0
blue,-64.59,88.64,0,0.01,0.01,0.0
blue,-66.97,88.43,0,0.01,0.01,0.0
blue,-69.73,87.56,0,0.01,0.01,0.0
blue,-73.09,85.90,0,0.01,0.01,0.0
blue,-77.05,83.61,0,0.01,0.01,0.0
blue,-80.67,81.67,0,0.01,0.01,0.0
blue,-84.13,80.09,0,0.01,0.01,0.0
blue,-88.13,78.54,0,0.01,0.01,0.0
blue,-92.59,76.96,0,0.01,0.01,0.0
blue,-97.10,75.32,0,0.01,0.01,0.0
blue,-101.59,73.56,0,0.01,0.01,0.0
blue,-106.13,71.71,0,0.01,0.01,0.0
blue,-110.66,69.84,0,0.01,0.01,0.0
blue,-115.02,67.97,0,0.01,0.01,0.0
blue,-118.94,66.11,0,0.01,0.01,0.0
blue,-122.31,64.18,0,0.01,0.01,0.0
blue,-125.06,62.14,0,0.01,0.01,0.0
blue,-127.03,60.11,0,0.01,0.01,0.0
blue,-128.30,58.12,0,0.01,0.01,0.0
blue,-128.99,56.04,0,0.01,0.01,0.0
blue,-129.11,53.96,0,0.01,0.01,0.0
blue,-128.66,51.68,0,0.01,0.01,0.0
blue,-127.52,49.06,0,0.01,0.01,0.0
blue,-125.52,45.95,0,0.01,0.01,0.0
blue,-122.84,42.40,0,0.01,0.01,0.0
blue,-121.04,39.77,0,0.01,0.01,0.0
blue,-119.91,37.55,0,0.01,0.01,0.0
blue,-119.29,35.58,0,0.01,0.01,0.0
blue,-119.03,33.61,0,0.01,0.01,0.0
blue,-119.12,31.44,0,0.01,0.01,0.0
blue,-119.65,28.83,0,0.01,0.01,0.0
blue,-120.72,25.59,0,0.01,0.01,0.0
blue,-122.44,21.36,0,0.01,0.01,0.0
blue,-124.05,17.27,0,0.01,0.01,0.0
blue,-125.13,13.72,0,0.01,0.01,0.0
blue,-125.54,10.93,0,0.01,0.01,0.0
blue,-125.39,9.10,0,0.01,0.01,0.0
blue,-124.95,8.00,0,0.01,0.01,0.0
blue,-124.35,7.35,0,0.01,0.01,0.0
blue,-123.44,6.91,0,0.01,0.01,0.0
blue,-121.85,6.70,0,0.01,0.01,0.0
blue,-119.31,7.05,0,0.01,0.01,0.0
blue,-116.23,8.08,0,0.01,0.01,0.0
blue,-112.81,9.71,0,0.01,0.01,0.0
blue,-109.22,11.85,0,0.01,0.01,0.0
blue,-105.60,14.35,0,0.01,0.01,0.0
blue,-102.04,17.10,0,0.01,0.01,0.0
blue,-98.64,19.98,0,0.01,0.01,0.0
blue,-95.18,23.12,0,0.01,0.01,0.0
blue,-91.98,26.22,0,0.01,0.01,0.0
blue,-88.54,29.75,0,0.01,0.01,0.0
blue,-85.41,33.11,0,0.01,0.01,0.0
