tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.34,1.33,0,0.01,0.01,0.0
blue,14.14,1.01,0,0.01,0.01,0.0
blue,17.24,0.47,0,0.01,0.01,0.0
blue,19.65,-0.27,0,0.01,0.01,0.0
blue,21.59,-1.22,0,0.01,0.01,0.0
blue,23.11,-2.34,0,0.01,0.01,0.0
blue,24.32,-3.65,0,0.01,0.01,0.0
blue,25.35,-5.31,0,0.01,0.01,0.0
blue,26.10,-7.23,0,0.01,0.01,0.0
blue,26.69,-9.82,0,0.01,0.01,0.0
blue,27.02,-13.12,0,0.01,0.01,0.0
blue,27.09,-17.10,0,0.01,0.01,0.0
blue,26.95,-21.64,0,0.01,0.01,0.0
blue,26.72,-26.70,0,0.01,0.01,0.0
blue,26.51,-31.45,0,0.01,0.01,0.0
blue,26.38,-36.19,0,0.01,0.01,0.0
blue,26.36,-41.04,0,0.01,0.01,0.0
blue,26.50,-45.62,0,0.01,0.01,0.0
blue,26.82,-50.08,0,0.01,0.01,0.0
blue,27.35,-54.29,0,0.01,0.01,0.0
blue,28.14,-58.32,0,0.01,0.01,0.0
blue,29.21,-61.96,0,0.01,0.01,0.0
blue,30.49,-64.82,0,0.01,0.01,0.0
blue,31.80,-66.71,0,0.01,0.01,0.0
blue,33.00,-67.72,0,0.01,0.01,0.0
blue,33.97,-68.09,0,0.01,0.01,0.0
blue,34.85,-68.08,0,0.01,0.01,0.0
blue,36.05,-67.61,0,0.01,0.01,0.0
blue,37.65,-66.32,0,0.01,0.01,0.0
blue,39.53,-63.92,0,0.01,0.01,0.0
blue,41.40,-60.67,0,0.01,0.01,0.0
blue,43.26,-56.72,0,0.01,0.01,0.0
blue,45.11,-52.47,0,0.01,0.01,0.0
blue,46.71,-49.16,0,0.01,0.01,0.0
blue,48.12,-46.90,0,0.01,0.01,0.0
blue,49.48,-45.31,0,0.01,0.01,0.0
blue,50.87,-44.21,0,0.01,0.01,0.0
blue,52.21,-43.52,0,0.01,0.01,0.0
blue,53.87,-43.05,0,0.01,0.01,0.0
blue,55.85,-42.90,0,0.01,0.01,0.0
blue,58.52,-43.14,0,0.01,0.01,0.0
blue,62.46,-43.93,0,0.01,0.01,0.0
blue,66.78,-44.84,0,0.01,0.01,0.0
blue,70.40,-45.32,0,0.01,0.01,0.0
blue,73.40,-45.26,0,0.01,0.01,0.0
blue,75.69,-44.73,0,0.01,0.01,0.0
blue,77.41,-43.82,0,0.01,0.01,0.0
blue,78.73,-42.54,0,0.01,0.01,0.0
blue,79.87,-40.58,0,0.01,0.01,0.0
blue,80.85,-37.56,0,0.01,0.01,0.0
blue,81.76,-33.41,0,0.01,0.01,0.0
blue,82.62,-30.41,0,0.01,0.01,0.0
blue,83.70,-27.90,0,0.01,0.01,0.0
blue,85.26,-25.30,0,0.01,0.01,0.0
blue,87.70,-21.97,0,0.01,0.01,0.0
blue,89.68,-19.06,0,0.01,0.01,0.0
blue,90.73,-16.72,0,0.01,0.01,0.0
blue,91.08,-14.80,0,0.01,0.01,0.0
blue,90.89,-12.85,0,0.01,0.01,0.0
blue,90.11,-10.83,0,0.01,0.01,0.0
blue,88.53,-8.50,0,0.01,0.01,0.0
blue,85.99,-5.85,0,0.01,0.01,0.0
blue,82.62,-2.86,0,0.01,0.01,0.0
blue,80.19,-0.56,0,0.01,0.01,0.0
blue,78.58,1.37,0,0.01,0.01,0.0
blue,77.58,3.10,0,0.01,0.01,0.0
blue,76.95,4.86,0,0.01,0.01,0.0
blue,76.64,6.83,0,0.01,0.01,0.0
blue,76.69,9.21,0,0.01,0.01,0.0
blue,77.21,12.57,0,0.01,0.01,0.0
blue,77.97,16.72,0,0.01,0.01,0.0
blue,78.14,19.52,0,0.01,0.01,0.0
blue,77.82,21.31,0,0.01,0.01,0.0
blue,77.30,22.30,0,0.01,0.01,0.0
blue,76.49,23.01,0,0.01,0.01,0.0
blue,75.25,23.49,0,0.01,0.01,0.0
blue,73.18,23.64,0,0.01,0.01,0.0
blue,70.25,23.20,0,0.01,0.01,0.0
blue,66.87,22.15,0,0.01,0.01,0.0
blue,63.25,20.59,0,0.01,0.01,0.0
blue,59.36,18.56,0,0.01,0.01,0.0
blue,55.55,16.29,0,0.01,0.01,0.0
blue,51.51,13.65,0,0.01,0.01,0.0
blue,47.79,11.07,0,0.01,0.01,0.0
blue,43.65,8.11,0,0.01,0.01,0.0
blue,39.87,5.46,0,0.01,0.01,0.0
blue,36.83,3.53,0,0.01,0.01,0.0
blue,34.39,2.29,0,0.01,0.01,0.0
blue,32.53,1.69,0,0.01,0.01,0.0
blue,31.26,1.55,0,0.01,0.01,0.0
blue,30.14,1.66,0,0.01,0.01,0.0
blue,29.09,2.03,0,0.01,0.01,0.0
blue,28.15,2.64,0,0.01,0.01,0.0
blue,27.28,3.56,0,0.01,0.01,0.0
blue,26.37,5.07,0,0.01,0.01,0.0
blue,25.50,7.37,0,0.01,0.01,0.0
blue,24.61,10.91,0,0.01,0.01,0.0
blue,23.78,15.32,0,0.01,0.01,0.0
blue,22.97,20.00,0,0.01,0.01,0.0
blue,22.11,24.67,0,0.01,0.01,0.0
blue,21.12,29.37,0,0.01,0.01,0.0
blue,20.03,33.64,0,0.01,0.01,0.0
blue,18.72,37.79,0,0.01,0.01,0.0
blue,17.27,41.37,0,0.01,0.01,0.0
blue,15.64,44.33,0,0.01,0.01,0.0
blue,14.11,46.25,0,0.01,0.01,0.0
blue,12.83,47.22,0,0.01,0.01,0.0
blue,11.98,47.49,0,0.01,0.01,0.0
blue,11.25,47.43,0,0.01,0.01,0.0
blue,10.40,47.00,0,0.01,0.01,0.0
blue,9.12,45.67,0,0.01,0.01,0.0
blue,7.72,43.25,0,0.01,0.01,0.0
blue,6.32,39.69,0,0.01,0.01,0.0
blue,5.02,35.43,0,0.01,0.01,0.0
blue,3.79,31.30,0,0.01,0.01,0.0
blue,2.71,28.45,0,0.01,0.01,0.0
