elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
1.6235,-3.11607,25.8268,3.13007,16.0926,17.1321,1.56854,21.0849,-1.56153,6.3031,0,0.400907,6.60784,0.384934,0.352965,318.880005,298.119995,308.500000,1313.000000,337.767,359.658,348.713,1279.47,40.2129,-33.5292
1.64359,-3.65434,25.8249,-3.12225,16.0526,17.6582,1.59984,21.3321,-1.56109,7.90713,0,0.453995,6.53072,0.444639,0.43127,318.880005,351.619995,335.250000,1068.000000,330.35,357.176,343.763,1419.44,8.51316,351.44
1.66372,-4.15774,25.7923,-3.09007,15.988,18.1955,1.63726,21.5305,-1.55586,7.84187,0,0.495369,6.62479,0.505827,0.499114,307.279999,351.619995,329.449997,1349.000000,336.712,367.079,351.895,1252.67,22.4454,-96.3304
1.68389,-4.72427,25.7425,-3.04526,15.9004,18.719,1.67756,21.7878,-1.56036,6.07772,0,0.651795,6.52498,0.537018,0.521697,317.260010,351.619995,334.440002,976.000000,330.632,362.918,346.775,1254.67,12.3347,278.671
1.70393,-5.42968,25.6374,-2.98111,15.7918,19.2258,1.71907,22.1689,-1.583,8.20891,0,0.671701,6.44614,0.545018,0.528545,303.769989,351.519989,327.644989,1247.000000,326.539,359.27,342.904,1250.7,15.2592,3.69713
1.72407,-5.77352,25.576,-2.94694,15.6623,19.7257,1.76074,22.2199,-1.57551,5.40929,0,0.649768,6.48217,0.54667,0.529568,309.179993,347.130005,328.154999,1016.000000,328.146,360.944,344.545,1261.49,16.3898,245.495
1.74416,-6.34044,25.4211,-2.88693,15.5103,20.2291,1.80206,22.4591,-1.59419,7.39778,0,0.616282,6.26746,0.499925,0.483093,297.549988,349.160004,323.354996,1273.000000,318.593,348.71,333.652,1142.1,10.2966,-130.898
1.7643,-6.91206,25.241,-2.84226,15.3514,20.6974,1.83849,22.7224,-1.60243,5.7615,0,0.549324,6.17391,0.463081,0.448959,303.399994,338.109985,320.754990,1046.000000,313.269,341.178,327.224,1198.08,6.46869,152.076
1.7845,-7.52041,25.01,-2.79012,15.1779,21.1613,1.87264,23.0223,-1.62043,8.28023,0,0.54852,6.12587,0.430022,0.414536,296.980011,340.040009,318.510010,1144.000000,311.257,336.984,324.121,1212.51,5.61079,68.51
1.80455,-7.83889,24.8537,-2.76098,14.988,21.6262,1.90591,23.054,-1.61629,5.73079,0,0.501381,6.35097,0.436697,0.416191,306.899994,337.660004,322.279999,1049.000000,322.465,348.682,335.574,1269.6,13.2936,220.604
