tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.76,1.50,0,0.01,0.01,0.0
blue,14.70,1.40,0,0.01,0.01,0.0
blue,17.69,1.05,0,0.01,0.01,0.0
blue,20.15,0.42,0,0.01,0.01,0.0
blue,22.36,-0.51,0,0.01,0.01,0.0
blue,24.52,-1.83,0,0.01,0.01,0.0
blue,26.84,-3.70,0,0.01,0.01,0.0
blue,29.43,-6.31,0,0.01,0.01,0.0
blue,32.30,-9.59,0,0.01,0.01,0.0
blue,35.43,-13.29,0,0.01,0.01,0.0
blue,38.41,-16.65,0,0.01,0.01,0.0
blue,41.39,-19.68,0,0.01,0.01,0.0
blue,44.32,-22.21,0,0.01,0.01,0.0
blue,47.33,-24.29,0,0.01,0.01,0.0
blue,50.13,-25.69,0,0.01,0.01,0.0
blue,52.99,-26.55,0,0.01,0.01,0.0
blue,55.76,-26.83,0,0.01,0.01,0.0
blue,58.90,-26.54,0,0.01,0.01,0.0
blue,63.08,-25.61,0,0.01,0.01,0.0
blue,66.76,-24.85,0,0.01,0.01,0.0
blue,70.35,-24.40,0,0.01,0.01,0.0
blue,74.50,-24.18,0,0.01,0.01,0.0
blue,79.26,-24.03,0,0.01,0.01,0.0
blue,83.13,-23.72,0,0.01,0.01,0.0
blue,86.23,-23.08,0,0.01,0.01,0.0
blue,88.40,-22.17,0,0.01,0.01,0.0
blue,89.65,-21.18,0,0.01,0.01,0.0
blue,90.34,-20.14,0,0.01,0.01,0.0
blue,90.67,-18.87,0,0.01,0.01,0.0
blue,90.55,-17.07,0,0.01,0.01,0.0
blue,89.78,-14.74,0,0.01,0.01,0.0
blue,88.13,-11.80,0,0.01,0.01,0.0
blue,85.87,-8.79,0,0.01,0.01,0.0
blue,83.12,-5.71,0,0.01,0.01,0.0
blue,79.82,-2.41,0,0.01,0.01,0.0
blue,76.41,0.86,0,0.01,0.01,0.0
blue,73.48,3.81,0,0.01,0.01,0.0
blue,71.50,6.16,0,0.01,0.01,0.0
blue,70.31,8.03,0,0.01,0.01,0.0
blue,69.66,9.58,0,0.01,0.01,0.0
blue,69.37,11.07,0,0.01,0.01,0.0
blue,69.41,12.56,0,0.01,0.01,0.0
blue,69.76,14.01,0,0.01,0.01,0.0
blue,70.57,15.73,0,0.01,0.01,0.0
blue,71.96,17.70,0,0.01,0.01,0.0
blue,74.39,20.41,0,0.01,0.01,0.0
blue,77.65,23.76,0,0.01,0.01,0.0
blue,80.28,26.72,0,0.01,0.01,0.0
blue,82.14,29.37,0,0.01,0.01,0.0
blue,83.13,31.57,0,0.01,0.01,0.0
blue,83.37,33.14,0,0.01,0.01,0.0
blue,83.19,34.21,0,0.01,0.01,0.0
blue,82.63,35.19,0,0.01,0.01,0.0
blue,81.45,36.22,0,0.01,0.01,0.0
blue,79.29,37.22,0,0.01,0.01,0.0
blue,76.13,37.99,0,0.01,0.01,0.0
blue,72.16,38.46,0,0.01,0.01,0.0
blue,67.41,38.78,0,0.01,0.01,0.0
blue,63.86,39.15,0,0.01,0.01,0.0
blue,61.46,39.68,0,0.01,0.01,0.0
blue,59.79,40.36,0,0.01,0.01,0.0
blue,58.63,41.12,0,0.01,0.01,0.0
blue,57.65,42.10,0,0.01,0.01,0.0
blue,56.90,43.29,0,0.01,0.01,0.0
