lap_counter,lap_time,cones_hit,total_lap_time,best_lap_time,avg_velocity_kmh,max_velocity_kmh,avg_tracking_error_distance,max_tracking_error_distance,avg_velocity_error_kmh,max_velocity_error_kmh
1,28.8728,25,78.8728,78.8728,41.9132,68.2274,0.362925,1.43594,2.92838,20.57
2,28.9018,45,118.902,78.8728,42.4773,68.0569,0.571326,1.88391,2.81215,7.47259
3,28.0728,20,68.0728,68.0728,42.8779,68.3215,0.316946,1.4674,2.80927,7.27738
4,28.792,40,108.792,68.0728,42.7051,68.3533,0.60013,2.18734,2.80337,7.50934
