timestamp,vehicle_state_error_x,vehicle_state_error_y,vehicle_state_error_theta,vehicle_state_error_v1,vehicle_state_error_v2,vehicle_state_error_w,mean_difference,mean_squared_difference,root_mean_squared_difference,mean_vehicle_state_error_x,mean_vehicle_state_error_y,mean_vehicle_state_error_theta,mean_vehicle_state_error_v1,mean_vehicle_state_error_v2,mean_vehicle_state_error_w,mean_squared_vehicle_state_error_x,mean_squared_vehicle_state_error_y,mean_squared_vehicle_state_error_theta,mean_squared_vehicle_state_error_v1,mean_squared_vehicle_state_error_v2,mean_squared_vehicle_state_error_w,mean_root_squared_vehicle_state_error_x,mean_root_squared_vehicle_state_error_y,mean_root_squared_vehicle_state_error_theta,mean_root_squared_vehicle_state_error_v1,mean_root_squared_vehicle_state_error_v2,mean_root_squared_vehicle_state_error_w,mean_mean_error,mean_mean_squared_error,mean_mean_root_squared_error,time
2024-06-21 17:35:56.870966,0.10091882944107056,0.05640360340476036,0.0016804987099021673,0.00040910576353780925,0.00040910576353780925,6.8750233594983e-07,0.09414947131073396,0.009908118679384636,0.09953953324877828,0.10336065292358398,0.07277492433786392,0.0028463094495236874,0.001141716493293643,0.001141716493293643,3.075824679399375e-06,0.010832625441253185,0.005542640574276447,1.1290310794720426e-05,2.088206429107231e-06,2.088206429107231e-06,1.971114070575819e-11,0.0313812717795372,0.022447191178798676,0.0010131100425496697,0.00043570282286964357,0.00043570282286964357,1.3386268165049842e-06,0.09414961607987307,0.009908164381209183,0.09953976281464066,0.21464
2024-06-21 17:35:56.890364,0.08915941417217255,0.07195738703012466,0.0002416722709313035,0.000892169657163322,0.000892169657163322,2.1561267260494787e-07,0.09414943904102724,0.009908108896278401,0.09953948410695326,0.1021772101521492,0.07270679622888565,0.002629256108775735,0.0011209208751097322,0.0011209208751097322,2.837473630279419e-06,0.010592356324195862,0.005512242671102285,1.0354319783800747e-05,1.9805197553068865e-06,1.9805197553068865e-06,1.807242029638889e-11,0.029710207134485245,0.021432533860206604,0.0009289025329053402,0.0004062552179675549,0.0004062552179675549,1.2272062122065108e-06,0.09414960132663593,0.00990815975746495,0.09953973958900005,0.234038
2024-06-21 17:35:56.910932,0.11293429881334305,0.0760686919093132,0.003531060880050063,0.00019369479559827596,0.00019369479559827596,6.839509865130822e-07,0.09414942675310756,0.009908101978214057,0.09953944935659458,0.10300468653440475,0.07296540588140488,0.0026986259035766125,0.0010495957685634494,0.0010495957685634494,2.6718180379248224e-06,0.010758648626506329,0.005533335264772177,1.0516940164961852e-05,1.8310581708647078e-06,1.8310581708647078e-06,1.6718217088484977e-11,0.028767835348844528,0.02063107304275036,0.0008994417148642242,0.000375300704035908,0.000375300704035908,1.1340267747073085e-06,0.09414958789790298,0.00990815531290719,0.0995397172634304,0.254606
2024-06-21 17:35:56.930725,0.09223581850528717,0.08291228860616684,0.0010245740413665771,4.9489248340250924e-05,4.9489248340250924e-05,5.070541675422646e-08,0.0941493740853608,0.009908086057985366,0.09953936938711921,0.10223548114299774,0.07367589324712753,0.0025790506042540073,0.0009781596018001437,0.0009781596018001437,2.48459582508076e-06,0.01059784833341837,0.005629129242151976,9.840711754804943e-06,1.7004431356326677e-06,1.7004431356326677e-06,1.5524243349163136e-11,0.02751343697309494,0.020051948726177216,0.0008383960812352598,0.0003485114430077374,0.0003485114430077374,1.053031041919894e-06,0.09414957262557853,0.00990815036612706,0.09953969241512246,0.274399
2024-06-21 17:35:56.949690,0.11232443153858185,0.061957236379384995,0.000419935560785234,0.0016022630734369159,0.0016022630734369159,6.728473067596497e-07,0.09414933597754135,0.009908073494197134,0.09953930627745572,0.10290808230638504,0.07289465516805649,0.0024351098109036684,0.001019766554236412,0.001019766554236412,2.3638126549485605e-06,0.010732444003224373,0.00550976675003767,9.19642025110079e-06,1.7582300415597274e-06,1.7582300415597274e-06,1.451947416464261e-11,0.026748761534690857,0.019165536388754845,0.0007830036338418722,0.000342367246048525,0.000342367246048525,9.838521464189398e-07,0.09414955684904272,0.009908145241331733,0.09953966667261134,0.293364
2024-06-21 17:35:56.968331,0.10774243623018265,0.07942643761634827,0.0010049580596387386,0.003404762828722596,0.003404762828722596,3.4216450330859516e-06,0.09414930257249769,0.009908065492087581,0.09953926608172065,0.10321022570133209,0.07330288738012314,0.0023457251954823732,0.0011688288068398833,0.0011688288068398833,2.4299272354255663e-06,0.010787193663418293,0.0055596912279725075,8.684765816724394e-06,2.372866219957359e-06,2.372866219957359e-06,1.4343735400823565e-11,0.025965353474020958,0.018640834838151932,0.0007367481593973935,0.00038510275771841407,0.00038510275771841407,9.468280950386543e-07,0.09414954095675866,0.009908140257003973,0.09953964163568067,0.312005
2024-06-21 17:35:56.987391,0.08225107938051224,0.05954759195446968,0.00041768414666876197,0.0018692961893975735,0.0018692961893975735,7.807753945598961e-07,0.09414927680710183,0.009908056641703689,0.09953922162496394,0.10197733342647552,0.07249374687671661,0.002232311060652137,0.0012100328458473086,0.0012100328458473086,2.3329182567977114e-06,0.010550608858466148,0.005441233981400728,8.184159923985135e-06,2.438830961182248e-06,2.438830961182248e-06,1.3535846055123812e-11,0.024912327527999878,0.017890572547912598,0.0006938452133908868,0.00037876199348829687,0.00037876199348829687,8.923150858208828e-07,0.09414952541854354,0.009908135338456898,0.09953961692916792,0.331065
2024-06-21 17:35:57.006482,0.11491124331951141,0.039928536862134933,0.0005702957278117537,0.0010986692504957318,0.0010986692504957318,6.265664183047193e-07,0.09414922414012239,0.009908040721745004,0.0995391416566619,0.10269588232040405,0.07068457454442978,0.0021399769466370344,0.0012038459535688162,0.0012038459535688162,2.2381209419108927e-06,0.010698052123188972,0.005227515008300543,7.747552444925532e-06,2.370400125073502e-06,2.370400125073502e-06,1.2805664514892179e-11,0.024379011243581772,0.017041640356183052,0.0006560637266375124,0.000362889637472108,0.000362889637472108,8.434606115770293e-07,0.09414950868085348,0.009908130081972904,0.09953959052513982,0.350156
2024-06-21 17:35:57.024999,0.10576291382312775,0.06977958232164383,0.00263528642244637,0.0003524280618876219,0.0003524280618876219,9.287510351896344e-07,0.0941492118539951,0.009908033804104144,0.09953910690831089,0.102857306599617,0.07063694298267365,0.00216604582965374,0.0011590344365686178,0.0011590344365686178,2.1692067093681544e-06,0.010723722167313099,0.005208655726164579,7.705300049565267e-06,2.2521792288898723e-06,2.2521792288898723e-06,1.2177081391839817e-11,0.023757239803671837,0.01655716635286808,0.0006368218455463648,0.00034429022343829274,0.00034429022343829274,8.005616791706416e-07,0.09414949305838724,0.009908125014716654,0.09953956507162251,0.368673
2024-06-21 17:35:57.044517,0.08856479078531265,0.08004479855298996,0.002226979471743107,0.0026156273670494556,0.0026156273670494556,5.824957952427212e-06,0.09414916724413595,0.009908020308216003,0.09953903911639897,0.10214267671108246,0.07110733538866043,0.002169092418625951,0.001231864094734192,0.001231864094734192,2.351994226046372e-06,0.010579722002148628,0.005268581677228212,7.568006367364433e-06,2.481645651641884e-06,2.481645651641884e-06,1.3264733929319039e-11,0.022999698296189308,0.016230497509241104,0.0006151425186544657,0.0003522531478665769,0.0003522531478665769,8.143934451254609e-07,0.09414947676767468,0.00990811977939162,0.09953953877386133,0.388191
2024-06-21 17:35:57.063610,0.10297998040914536,0.117774099111557,0.008370901457965374,0.0011561323190107942,0.0011561323190107942,9.678095011622645e-06,0.09414912108088185,0.009908005320914293,0.0995389638328343,0.1021825447678566,0.07332956045866013,0.0024644166696816683,0.001228257780894637,0.001228257780894637,2.700856157389353e-06,0.010580919682979584,0.005678208079189062,1.0544386896071956e-05,2.4271216716442723e-06,2.4271216716442723e-06,1.709334236654758e-11,0.022446677088737488,0.016443565487861633,0.0007085998076945543,0.00033996650017797947,0.00033996650017797947,9.022021458804375e-07,0.09414945983020835,0.009908114328987938,0.09953951139571718,0.407284
2024-06-21 17:35:57.083360,0.11450877785682678,0.07441376149654388,0.0014424563851207495,0.0011979563860222697,0.0011979563860222697,1.7280010524700629e-06,0.09414908881362435,0.009907995538427649,0.09953891469384046,0.10274283587932587,0.07337884604930878,0.002417963929474354,0.0012268804712221026,0.0012268804712221026,2.6566356154944515e-06,0.010695980861783028,0.0056718080304563046,1.0159673365706112e-05,2.382029606451397e-06,2.382029606451397e-06,1.645210009892928e-11,0.02204951085150242,0.016056446358561516,0.0006795611116103828,0.00032905026455409825,0.00032905026455409825,8.647674576423015e-07,0.09414944296581816,0.009908108929417016,0.09953948427290461,0.427034
2024-06-21 17:35:57.103612,0.10873137414455414,0.10900136828422546,0.006824617274105549,0.00021004908194299787,0.00021004908194299787,1.4335267906062654e-06,0.09414906191211947,0.0099079884689097,0.09953887918250688,0.10300320386886597,0.07492765039205551,0.0026095574721693993,0.001182670472189784,0.001182670472189784,2.6034570055344375e-06,0.01074496004730463,0.005941785406321287,1.174296539829811e-05,2.2803815227234736e-06,2.2803815227234736e-06,1.5826139010410856e-11,0.021614165976643562,0.016072912141680717,0.0007145373965613544,0.00031487620435655117,0.00031487620435655117,8.295136808555981e-07,0.09414942639826604,0.009908103692003654,0.09953945796462645,0.447286
2024-06-21 17:35:57.122810,0.10349379479885101,0.07066614925861359,0.0026227717753499746,0.0005833668983541429,0.0005833668983541429,1.5300416862373822e-06,0.09414904962745123,0.009907981551609902,0.09953884443577744,0.10302364081144333,0.07475008815526962,0.002610107883810997,0.0011576995020732284,0.0011576995020732284,2.558731239332701e-06,0.01074354350566864,0.005902282427996397,1.1540297236933839e-05,2.1995454062562203e-06,2.1995454062562203e-06,1.5264258607095016e-11,0.021157685667276382,0.015682104974985123,0.0006934303673915565,0.00030273376614786685,0.00030273376614786685,7.975028211149038e-07,0.09414941069948209,0.00990809860282058,0.0995394324009244,0.466484
2024-06-21 17:35:57.142471,0.09908729046583176,0.05867495760321617,0.0020675731357187033,0.0015460059512406588,0.0015460059512406588,3.196485067746835e-06,0.09414901736084895,0.009907971769273893,0.09953879529748133,0.10286618024110794,0.0741070806980133,0.0025884064380079508,0.0011732317507266998,0.0011732317507266998,2.5842414288490545e-06,0.010706532746553421,0.005803900770843029,1.124967911891872e-05,2.2071690182201564e-06,2.2071690182201564e-06,1.5062388836195595e-11,0.02069447562098503,0.015236667357385159,0.0006708108121529222,0.0002971308713313192,0.0002971308713313192,7.762058658045135e-07,0.09414939496593677,0.009908093529478712,0.09953940691678667,0.486145
2024-06-21 17:35:57.163258,0.09010950475931168,0.06951358169317245,0.0023792563006281853,0.0006836523534730077,0.0006836523534730077,1.6265872773146839e-06,0.09414895235371648,0.009907952136715203,0.09953869667980993,0.10237554460763931,0.07393041253089905,0.0025803621392697096,0.0011544018052518368,0.0011544018052518368,2.547408485042979e-06,0.010607040487229824,0.005766525398939848,1.10347255031229e-05,2.1402540824055905e-06,2.1402540824055905e-06,1.4584826402153084e-11,0.020198097452521324,0.014892596751451492,0.0006514695123769343,0.00028691021725535393,0.00028691021725535393,7.489692279705196e-07,0.09414937794238984,0.009908088091295501,0.09953937959997987,0.506932
2024-06-21 17:35:57.182530,0.07783924043178558,0.09133923053741455,0.00473669171333313,0.0012393094366416335,0.0012393094366416335,5.4803667808300816e-06,0.09414892659020843,0.009907943286877007,0.09953865222554004,0.10146678984165192,0.07457517832517624,0.002660226309671998,0.0011575465323403478,0.0011575465323403478,2.6560364858596586e-06,0.010438593104481697,0.005861944984644651,1.145700389315607e-05,2.1178702809265815e-06,2.1178702809265815e-06,1.5157033614321413e-11,0.019662516191601753,0.014734622091054916,0.0006514088599942625,0.00028007078799419105,0.00028007078799419105,7.492473628190055e-07,0.09414936122564237,0.00990808272816889,0.0995393526601858,0.526204
2024-06-21 17:35:57.202088,0.11471918225288391,0.058418408036231995,0.0016092637088149786,0.0004547935677692294,0.0004547935677692294,7.318834036595945e-07,0.09414889432433649,0.009907933504734267,0.09953860308811988,0.1019400879740715,0.07399815320968628,0.0026226919144392014,0.0011324482038617134,0.0011324482038617134,2.5873166578094242e-06,0.01053580455482006,0.005774472374469042,1.1140315109514631e-05,2.0496190700214356e-06,2.0496190700214356e-06,1.4634841949412447e-11,0.019397905096411705,0.014360751025378704,0.0006307681323960423,0.00027055625105276704,0.00027055625105276704,7.229612037917832e-07,0.09414934455059573,0.009908077398760512,0.09953932588975488,0.545762
2024-06-21 17:35:57.220337,0.11424382030963898,0.08601532876491547,0.00477924570441246,0.0037855457048863173,0.0037855457048863173,1.8092190657625906e-05,0.09414884166000917,0.009907917585614023,0.09953852312353255,0.10236435383558273,0.07441253215074539,0.0026970556937158108,0.0012239343486726284,0.0012239343486726284,3.121967665720149e-06,0.010622558183968067,0.005830477923154831,1.1543793334567454e-05,2.4730927634664113e-06,2.4730927634664113e-06,2.5417341842359775e-11,0.019138837233185768,0.014179244637489319,0.0006309214513748884,0.000292025797534734,0.000292025797534734,9.361944535157818e-07,0.09414932720954103,0.009908071887962357,0.099539298208161,0.564011
2024-06-21 17:35:57.239219,0.09404156357049942,0.03777781128883362,0.0009107192745432258,0.00048924790462479,0.00048924790462479,4.455675934877945e-07,0.09414880939465456,0.009907907803602022,0.09953847398670537,0.10208692401647568,0.07319138199090958,0.0026375113520771265,0.001199444755911827,0.001199444755911827,3.032754193554865e-06,0.010563266463577747,0.005683700554072857,1.118664749810705e-05,2.398635160716367e-06,2.398635160716367e-06,2.457671392785965e-11,0.018764564767479897,0.013764326460659504,0.0006106457440182567,0.0002827622811309993,0.0002827622811309993,9.051098572854244e-07,0.09414930994904482,0.00990806641848368,0.09953927073411248,0.582893
2024-06-21 17:35:57.257713,0.09446370601654053,0.08605743199586868,0.00454117264598608,0.00019811098172795027,0.00019811098172795027,8.996623250823177e-07,0.09414876323318178,0.009907892816971065,0.0995383987060826,0.1018410176038742,0.07360641658306122,0.0026989197358489037,0.0011671436950564384,0.0011671436950564384,2.963944780276506e-06,0.010510366410017014,0.005739254876971245,1.1491020813991781e-05,2.322525915587903e-06,2.322525915587903e-06,2.381002686679956e-11,0.018413150683045387,0.013606514781713486,0.0006088333902880549,0.0002737155300565064,0.0002737155300565064,8.763934147282271e-07,0.09414929231304922,0.009908060818434886,0.09953924260417603,0.601387
2024-06-21 17:35:57.276595,0.10868452489376068,0.07683160156011581,0.0002216852444689721,0.0006499402225017548,0.0006499402225017548,1.44082164865722e-07,0.09414873096828458,0.009907883035081277,0.09953834956980791,0.10205487906932831,0.0737072005867958,0.002621506107971072,0.0011509810574352741,0.0011509810574352741,2.875824293369078e-06,0.01055105309933424,0.005744374822825193,1.1133462976431474e-05,2.2631475076195784e-06,2.2631475076195784e-06,2.3066612855893176e-11,0.0181582048535347,0.013398198410868645,0.0005898480303585529,0.00026593863731250167,0.00026593863731250167,8.490180789522128e-07,0.09414927477102533,0.009908055262705086,0.09953921469685204,0.620269
2024-06-21 17:35:57.297820,0.09542805701494217,0.07153461873531342,0.0011230779346078634,0.0024279963690787554,0.0024279963690787554,2.726830416577286e-06,0.09414871170813219,0.009907875117874476,0.09953830980016928,0.10185406357049942,0.07364136725664139,0.002576099243015051,0.0011896784417331219,0.0011896784417331219,2.871309334295802e-06,0.010507279075682163,0.005725369788706303,1.0834306522156112e-05,2.3732086447125766e-06,2.3732086447125766e-06,2.259294661077771e-11,0.017843833193182945,0.013171790167689323,0.0005729854456149042,0.00026817049365490675,0.00026817049365490675,8.274265610452858e-07,0.09414925770851341,0.009908049803770826,0.09953918727574045,0.641494
2024-06-21 17:35:57.315539,0.10719935595989227,0.06574523448944092,0.006277704611420631,0.0027893732767552137,0.0027893732767552137,1.751109266479034e-05,0.0941486725257434,0.009907861132057171,0.09953823954670472,0.10201127827167511,0.07340912520885468,0.0026849699206650257,0.0012367283925414085,0.0012367283925414085,3.301891183582484e-06,0.010536232963204384,0.0056841070763766766,1.1674756024149247e-05,2.532249709474854e-06,2.532249709474854e-06,3.094722048069265e-11,0.017603671178221703,0.012929796241223812,0.0005859822267666459,0.0002729064435698092,0.0002729064435698092,9.540505061522708e-07,0.09414924049725547,0.009908044254602776,0.09953915940135703,0.659213
2024-06-21 17:35:57.335128,0.09631943702697754,0.05939445272088051,0.0036006884183734655,0.0004853802965953946,0.0004853802965953946,1.747710712152184e-06,0.09414864717940812,0.009907855554359224,0.09953821152883562,0.10184865444898605,0.0730087012052536,0.0027111333329230547,0.001215261174365878,0.001215261174365878,3.2574862416367978e-06,0.010500267148017883,0.00562249543145299,1.1711618753906805e-05,2.4666308036103146e-06,2.4666308036103146e-06,3.015028504638195e-11,0.017320727929472923,0.012674490921199322,0.0005784615059383214,0.00026547160814516246,0.00026547160814516246,9.281361599278171e-07,0.09414922354531696,0.009908038863167247,0.09953913231928499,0.678802
2024-06-21 17:35:57.354025,0.07249043136835098,0.11208554357290268,0.009746558032929897,0.0014348740223795176,0.0014348740223795176,1.3985526493343059e-05,0.09414859451669566,0.009907839635756255,0.0995381315665321,0.10103315114974976,0.07409416884183884,0.002906561829149723,0.0012213615700602531,0.0012213615700602531,3.5554871828935575e-06,0.010354561731219292,0.005815291777253151,1.4025056771060918e-05,2.4553039565944346e-06,2.4553039565944346e-06,3.474596999009094e-11,0.01695956103503704,0.01270967721939087,0.0006241673836484551,0.0002611568197607994,0.0002611568197607994,9.824285598369897e-07,0.09414920607229971,0.009908033329072497,0.09953910452059742,0.697699
2024-06-21 17:35:57.372965,0.10136932134628296,0.040844425559043884,0.0020852480083703995,0.002159860683605075,0.002159860683605075,4.503851869230857e-06,0.09414856875500462,0.00990783078644102,0.09953808711463677,0.101042240858078,0.07319553196430206,0.0028843639884144068,0.0012467263732105494,0.0012467263732105494,3.581118562578922e-06,0.010352431796491146,0.005703210365027189,1.3763522474619094e-05,2.515025471439003e-06,2.515025471439003e-06,3.435512638261251e-11,0.016727088019251823,0.012415346689522266,0.0006099074380472302,0.0002607175847515464,0.0002607175847515464,9.635957667342154e-07,0.09414918884750795,0.009908027854947323,0.09953907702313902,0.716639
2024-06-21 17:35:57.392862,0.0838397741317749,0.08449586480855942,0.0009211954893544316,0.0023706522770226,0.0023706522770226,2.1838347947777947e-06,0.09414853649149298,0.009907821004895134,0.09953803797993575,0.10058953613042831,0.07349290698766708,0.002832701662555337,0.0012763034319505095,0.0012763034319505095,3.544347919159918e-06,0.01026497595012188,0.005741009023040533,1.3423656127997674e-05,2.5967351575673092e-06,2.5967351575673092e-06,3.35765477921246e-11,0.016435660421848297,0.01229142677038908,0.0005943518481217325,0.00026140990667045116,0.00026140990667045116,9.399964824297058e-07,0.09414917168024439,0.009908022411524896,0.09953904967989682,0.736536
2024-06-21 17:35:57.410266,0.11935624480247498,0.05760291963815689,0.003618492977693677,3.2044521503848955e-05,3.2044521503848955e-05,1.1595339088898982e-07,0.09414848382949022,0.009907805086519538,0.09953795801863498,0.10107073187828064,0.07308546453714371,0.002852850127965212,0.0012443993473425508,0.0012443993473425508,3.456440254012705e-06,0.01036705169826746,0.005678882822394371,1.341518964181887e-05,2.5301783352915663e-06,2.5301783352915663e-06,3.271595494513946e-11,0.01630404405295849,0.012066995725035667,0.000586497422773391,0.00025470840046182275,0.00025470840046182275,9.158987950286246e-07,0.09414915404304558,0.009908016839088861,0.09953902168858242,0.75394
2024-06-21 17:35:57.428777,0.11650294065475464,0.06588640064001083,0.002387968124821782,0.000612144242040813,0.000612144242040813,1.461783654121973e-06,0.09414847154995025,0.009907798170404925,0.09953792327753742,0.10145653784275055,0.07290549576282501,0.0028412281535565853,0.0012285929406061769,0.0012285929406061769,3.4065737963828724e-06,0.010447198525071144,0.005645436234772205,1.3222369489085395e-05,2.4762919110798975e-06,2.4762919110798975e-06,3.195147618706429e-11,0.016161063686013222,0.011880063451826572,0.0005749427946284413,0.0002488117606844753,0.0002488117606844753,8.937487905313901e-07,0.0941491369807182,0.009908011372371763,0.09953899422830628,0.772451
2024-06-21 17:35:57.450666,0.08407805114984512,0.07453183829784393,0.006407203618437052,0.0005507111782208085,0.0005507111782208085,3.528566821842105e-06,0.09414843230737151,0.009907787388252865,0.09953786911649688,0.10103266686201096,0.07294515520334244,0.0029282032046467066,0.0012120591709390283,0.0012120591709390283,3.4095492082997225e-06,0.010364806279540062,0.005643230397254229,1.3901146303396672e-05,2.4232917894551065e-06,2.4232917894551065e-06,3.147585317386792e-11,0.015899689868092537,0.01173199713230133,0.0005822820239700377,0.0002431145403534174,0.0002431145403534174,8.761870162743435e-07,0.0941491197935634,0.009908005909344474,0.09953896678655484,0.79434
