elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate
0.007521790999817313,1.3801663407786293e-07,1.647259997162031e-14,2.9741466128524897e-07,-17.422671806098037,-18.396883392496996,0.5753423804460183,25.33761662487956,0.575342083031357,0.00010273003023583113,0.0,0.0001924421675528216,0.11973112696215109,-0.01599602437329002,-0.019014836178065427
0.012920146999931603,1.389987932655708e-06,3.5974111699511367e-12,1.2535384590076299e-05,0.0025288175996795435,-0.00032304382664105624,-0.0003810774027754871,0.0025479889420630766,-0.00039361278736556337,0.00010273003023583113,0.0,0.001007696590781418,0.015898219424027204,2.252931402914892e-54,0.0
0.027263932000096247,3.0808202868741116e-06,2.6800931122061978e-11,1.829803712229247e-05,-17.42189946697227,-18.396382506036673,0.5753423804460183,25.33672389426421,0.575324082408896,0.00010273003023583113,0.0,0.001002083160258134,0.14862361747912436,-0.016604251381482277,-0.018862482460842062
0.03268419999949401,3.441427013260392e-06,3.339932603135288e-11,2.181558624807841e-05,0.005927940812196678,-0.0007057823498888265,-0.0007762863716360702,0.00596639101447421,-0.0007981019578841486,0.00010273003023583113,0.0,0.001002083160258134,0.07025659046638524,9.163469770233066e-54,0.0
0.04716316099984397,4.465909669627958e-06,5.7141918338032377e-11,3.075351296138963e-05,-17.420294497324882,-18.395341632230355,0.5753423804460183,25.334865496722898,0.5753116269330569,0.00010273003023583113,0.0,0.0013503928229247203,0.19280035104277576,-0.021848928342587514,-0.021404018883133362
0.053267134999259724,5.6584860540530765e-06,9.601338857528393e-11,4.5393750570183605e-05,0.010227231143701504,-0.001203031465066745,-0.001245635358572028,0.010292124782207066,-0.0012910291091422115,0.00010273003023583113,0.0,-0.0005078140591040563,0.11924431295653873,1.1002740883474878e-53,0.0
0.06719812899973476,-0.0033545603881425462,0.008098200772479833,-0.00032658717119359287,-17.41789047109664,-18.39378254484528,0.5753423804460183,25.33565227029479,0.5756689676172119,0.00010273003023583113,0.0,-0.002894748980814151,0.23728893202841103,-0.02694384934224162,-0.025303010188422834
0.07271483999920747,-0.0033537240098339134,0.008098200499329397,-0.00035015482108183217,0.01542865046698285,-0.001772610703045194,-0.001761239048755803,0.021218164500736193,-0.0014110842276739708,0.00010273003023583113,0.0,-0.002894748980814151,0.16661907132196063,6.286458448242052e-54,0.0
0.08771555199928116,-0.003352694653188008,0.008098200126599937,-0.0003629571357917715,-17.414688139088746,-18.391705730799877,0.5753423804460183,25.331943996764153,0.5757053375818101,0.00010273003023583113,0.0,0.0030179692634216323,0.2824554756082279,-0.028475741912499176,-0.02535127197900682
0.09260122499927093,-0.003351676195813028,0.008098199760978036,-0.00033535305708807324,0.02154681557333577,-0.002340620996936096,-0.0022406888992954066,0.02699821977824148,-0.0019053358422073331,0.00010273003023583113,0.0,-0.019776942345256877,0.21334973686329217,-1.441348627666768e-54,0.0
0.10711756499949843,-0.0033504939799402916,0.008098199333775669,-0.0005555765269455208,-17.410913811291437,-18.38925795931269,0.5753423804460183,25.327573398853193,0.5758979569729638,0.00010273003023583113,0.0,-0.008820688230119856,0.3280162264391359,-0.02648074187828092,-0.022455770504661965
0.11258594799983257,-0.0033496141760809184,0.008098198844977247,-0.0006311189630479434,0.02859758320632615,-0.00285353432433374,-0.002676645549022027,0.033772235342101116,-0.0020455265859740837,0.00010273003023583113,0.0,-0.008820688230119856,0.25736232733632,-4.868739966988978e-54,0.0
0.12746335699921474,-0.0033479520006957494,0.008098197623327912,-0.00097703111708873,-17.40619365826022,-18.386196790112393,0.5753423804460183,25.32210747097712,0.576319411563107,0.00010273003023583113,0.0,-0.02720415874922631,0.37358565370545876,-0.022755980204815573,-0.0213604270708749
0.13273729299999104,-0.003347560165906327,0.008098197236928943,-0.0010312233485645958,0.03657621952342487,-0.003304372945265501,-0.003107371597018571,0.04152019739165656,-0.002076148248453975,0.00010273003023583113,0.0,-0.01326948041393796,0.3032406480091235,-1.5407968788485154e-54,0.0
0.14735198699963803,-0.002649888941852538,0.008097421748593273,-0.0011161037420832573,-17.400698241045077,-18.38263283745863,0.5753423804460183,25.316221004112005,0.5764584841881015,0.1245343041415093,0.0,-0.0007999374144201199,0.4189752011083704,-0.02013281168866952,-0.02125972688246232
0.15319629199984774,-0.001872482332528436,0.00809655337207285,-0.0011162592845517635,0.04550734847279464,-0.0037366234834441438,-0.003521239015170541,0.048835155796157596,-0.002404979730618777,0.1245343041415093,0.0,0.007681723026366889,0.34889768252416675,3.6210660255372654e-54,0.0
0.1712548859995877,0.008985819944071832,0.0012597943640278962,-0.0003629102974404797,-17.394392163475082,-18.378543145810013,0.5753423804460183,25.31194819355849,0.5757052907434588,0.1245343041415093,0.0,0.013840825794583048,0.46436216987909884,-0.02000150313868341,-0.01937038911975548
0.1747471079997922,0.009758446689526731,0.0012595139698135828,-0.00027704003891209457,0.054972176836372816,-0.004164386251091917,-0.0038751284853324464,0.04553789726588347,-0.003598088446420352,0.1245343041415093,0.0,0.013840825794583048,0.39464206669381463,3.9946328471620594e-54,0.0
0.18829037599971343,0.011007499915979534,0.0012592057865732878,-0.00018056475474284984,-17.387279729459607,-18.37393050638851,0.5753423804460183,25.305098211117038,0.5755229452007611,0.1245343041415093,0.0,0.007204509428755719,0.5079693802777837,-0.020099375118948964,-0.01711120852064633
0.19783915499920113,0.012295894122049894,0.001258974049730117,-0.000124836586384849,0.06572976676074872,-0.0045972092899609525,-0.004207794548189314,0.053753824314896545,-0.004082957961804465,0.1245343041415093,0.0,0.005386603356685095,0.4404012363593115,1.6737152808067258e-55,0.0
0.20769805500003713,0.013667334881679257,0.0012588036389120098,-0.00013422652851580467,-17.37948885183478,-18.368877874732142,0.5753423804460183,25.297901172183167,0.5754766069745341,0.1245343041415093,0.0,-0.0031520946685851007,0.5556953993161058,-0.017700696859174466,-0.015795987775680212
0.2140980619997208,0.01490347242258342,0.0012586291710571455,-0.00017527263222782605,0.07739361518513213,-0.004975220127901761,-0.00451726513659767,0.06280030907221595,-0.004341992504369844,0.1245343041415093,0.0,-0.0041632960104120665,0.48546626690675937,-1.9607129136356498e-54,0.0
0.22730296499958058,0.016325180523287977,0.0012583555664841943,-0.0002388467291750215,-17.371308123925154,-18.36357241278052,0.5753423804460183,25.290251107491788,0.5755812271751933,0.1245343041415093,0.0,-0.006478320545157974,0.5985575958409418,-0.014513278460305304,-0.014594514498107064
0.23296467299951473,0.01723150718093812,0.0012581390933223342,-0.0002859941783444062,0.0899363007767455,-0.005306410130124034,-0.004794259266335922,0.07300055012337923,-0.004508265087991515,0.1245343041415093,0.0,-0.006478320545157974,0.5285584342534982,-2.6061560238812944e-55,0.0
0.24758041799941566,0.018485815746180884,0.0012577558378831946,-0.0003571412918721982,-17.36201054667478,-18.35754263854905,0.5753423804460183,25.280965284677524,0.5756995217378904,0.1245343041415093,0.0,-0.007519615902223042,0.6435432574093772,-0.012874438487607881,-0.012822387811198816
0.2539908379994813,0.019805682651227605,0.0012572667599904386,-0.0004514411917696502,0.10333176988217635,-0.005628276551240277,-0.005037252864245945,0.08380941447595786,-0.004585811672476295,0.1245343041415093,0.0,-0.007103089504022454,0.5735069401698406,2.2354204532335955e-54,0.0
0.26726186299947585,0.03364889649326422,0.0017129691330318082,-0.0009619976075656265,-17.35196297433722,-18.351026468676146,0.5753423804460183,25.280081981577474,0.5763043780535839,0.1245343041415093,0.0,-0.006527762124056964,0.6882402585279906,-0.01258974464836905,-0.011430563443964021
0.2730901389995779,0.03487478997144205,0.0017117774933787739,-0.0010281026514104466,0.11684494234165027,-0.005929709838594276,-0.005245010141330164,0.08232556230138885,-0.004216907489919717,0.1245343041415093,0.0,-0.007493287144677737,0.6183272997587572,1.8946161632852986e-54,0.0
0.287989897999978,0.0366500610247533,0.001709914928910612,-0.001078756347379891,-17.341219361434852,-18.344058894383714,0.5753423804460183,25.26969684956281,0.5764211367933981,0.1245343041415093,0.0,0.0006306303376887976,0.730500179140436,-0.011545502666340435,-0.0103697811002488
0.29278290399997786,0.037117223539316464,0.0017094114661563465,-0.0010720641585899358,0.13191286130959146,-0.006221940732797478,-0.005440314148791425,0.09512685891995508,-0.00436824999020149,0.1245343041415093,0.0,0.0017027587587592518,0.662824914003674,-3.3637581529521173e-57,0.0
0.3072451279995221,0.04217808382926499,0.0017040479784332088,-0.0010442538472571986,-17.329623691421226,-18.336538733984725,0.5753423804460183,25.2600602780124,0.5763866342932755,0.6775644489771612,0.0,0.0021634766559104597,0.7748606968016039,-0.009576820372568389,-0.009133505022180334
0.31300256199938303,0.04632346096448606,0.001699731664864378,-0.001029131618406794,0.14790205300078865,-0.006486818232372071,-0.0056121961355670704,0.10190794845986027,-0.004583064517160276,0.6775644489771612,0.0,0.003812213720721359,0.7076367674769827,-1.728884567575671e-55,0.0
0.3272549359999175,0.05439806973216949,0.001691508879070419,-0.0009850542365675034,-17.317342204393647,-18.328573799463737,0.5753423804460183,25.254227100149407,0.5763274346825857,0.6775644489771612,0.0,0.003279878157892053,0.8192343440716338,-0.00819665871516701,-0.008047501909044118
0.33276941099938995,0.05874973863151177,0.0016872222477984976,-0.0009639891545378516,0.16476204612048745,-0.006740763486890622,-0.005764282573029411,0.10634679253593525,-0.00480029341849156,0.6775644489771612,0.0,0.003279878157892053,0.752120503882961,1.1318618664941431e-54,0.0
0.34769796099953965,0.06547933357627855,0.0016808087988292566,-0.0009318771867083092,-17.304316843301038,-18.320126438978654,0.5753423804460183,25.246751079118546,0.5762742576327265,0.6775644489771612,0.0,0.001950297527214844,0.8634820943110977,-0.007627447622517389,-0.007138665536843208
0.3533873169999424,0.0729757774809988,0.0016738366746798564,-0.0009129139208480544,0.18253247370858436,-0.006990916672640277,-0.005898522952307527,0.1098988063578188,-0.004985609031459472,0.6775644489771612,0.0,-0.001945181467921856,0.7965228695579047,1.4128795040352268e-54,0.0
0.3674322189999657,0.10083483420733923,0.007955149812915127,-0.0013783700163451185,-17.290544690937537,-18.311194760628787,0.5753423804460183,25.259678050776195,0.5767207504623634,0.6775644489771612,0.0,-0.0032362154845063423,0.9077376165778601,-0.006885194911365986,-0.006248649197824174
0.37317131999952835,0.10649274424858886,0.007947351114420164,-0.0014053936205305447,0.20124585679810614,-0.007229998087178821,-0.0060161984533684265,0.09596095178044435,-0.0046108048328378825,0.6775644489771612,0.0,-0.0032362154845063423,0.840859010336292,6.054038191734689e-55,0.0
0.38770629499958886,0.11328097586302896,0.007937713414689565,-0.0014824434325422275,-17.276066597494804,-18.301805257061254,0.5753423804460183,25.251457317785427,0.5768248238785605,0.6775644489771612,0.0,-0.00892631831586617,0.952063204966422,-0.005783701475950802,-0.005470673974543104
0.392812297999626,0.12004012880625316,0.00792757863432373,-0.0015729036284282633,0.2207286628760221,-0.007454912557883608,-0.006118851861806496,0.10185677163741917,-0.004545948233378233,0.6775644489771612,0.0,-0.009004960806053178,0.8850150978159049,4.29033986471575e-55,0.0
0.4074597749995519,0.12815947919122236,0.007914683124089383,-0.0016797271324950486,-17.260737224045954,-18.29186367136453,0.5753423804460183,25.243922365180552,0.5770221075785134,0.6775644489771612,0.0,-0.005535187084005823,0.9960560273755049,-0.004962467650649402,-0.0048024083900535175
0.4131571689995326,0.13457987293397528,0.007903854720378424,-0.0017259314691759594,0.24119159132892848,-0.007675842099522712,-0.006209005108229082,0.10774407386081539,-0.004483073639053123,0.6775644489771612,0.0,0.0004338854060107445,0.929428753166307,9.679433500604795e-55,0.0
0.42747868500009645,0.14455616647359512,0.007886651535105146,-0.0017231142404271881,-17.245148189391827,-18.281753687126734,0.5753423804460183,25.237130607539584,0.5770654946864454,0.6775644489771612,0.0,0.0019401415702388677,1.0402062535960002,-0.0044897852223706606,-0.004180712068337975
0.43288387799930206,0.14715992805181569,0.00788216866590927,-0.0017073945423811347,0.2623779414842463,-0.007892821320309565,-0.00628695162493953,0.11629291005207956,-0.004579557082558395,0.6775644489771612,0.0,0.00421028659049739,0.9724615735437457,1.0960974466592104e-54,0.0
0.4473612949996095,0.1539150402257259,0.007870679025601637,-0.0016629042336037507,-17.228386152856864,-18.27088297390287,0.5753423804460183,25.224139824213758,0.5770052846796221,0.6775644489771612,0.0,0.001204579312010979,1.0839728563040334,-0.003961238276248684,-0.0036476186557803545
0.4532707680000385,0.1614386163685559,0.007858176424738347,-0.0016534298158743807,0.28477972043171096,-0.008108369602664561,-0.006355919514207109,0.12437024782303532,-0.004702489698332728,0.6775644489771612,0.0,-0.005987235935151168,1.0166450835282512,8.038640357478757e-55,0.0
0.46732353399966087,0.19241818567667848,-0.001380876110659173,-0.0016707698497451452,-17.21088943458399,-18.259535796231095,0.5753423804460183,25.223705858032464,0.5770131502957634,0.6775644489771612,0.0,-0.007671197637288537,1.1283508999200467,-0.0033481991846512657,-0.0031715730304710593
0.4733534709994274,0.19651897314026395,-0.0013877655611155696,-0.001713635276630686,0.3079945651385931,-0.008319297401207848,-0.006415565823992941,0.11169088478935134,-0.004701930547362255,0.6775644489771612,0.0,-0.004715229925110392,1.0607528286170076,7.806235603109947e-55,0.0
0.48764871699950163,0.2047026163365818,-0.0014017375368613404,-0.001684945231087556,-17.19257167716617,-18.24765614858935,0.5753423804460183,25.2109292346836,0.5770273256771058,0.6775644489771612,0.0,0.0008865924314179056,1.1725271554175645,-0.0028947793186801735,-0.00274937085660228
0.49284426999929565,0.2089959638856094,-0.0014089715991854094,-0.001679327381964127,0.3320153457596488,-0.008528872399195864,-0.006467102048978379,0.12322524621226255,-0.004787774667014254,0.6775644489771612,0.0,0.0008865924314179056,1.1049935646821176,9.886824339345762e-55,0.0
0.5076974289995633,0.21651146263802873,-0.0014215828106996253,-0.0016439998991560221,-17.173480933429374,-18.235275194761925,0.5753423804460183,25.19692943748005,0.5769863803451742,0.6775644489771612,0.0,0.0016806053414793977,1.2165008142565146,-0.0025631832214192936,-0.002384670260450636
0.5129829339994103,0.22258728409049355,-0.0014315467958995604,-0.0016211548934902298,0.3567653864553365,-0.008737355826833298,-0.006511523002486808,0.13437685068428545,-0.004890368108996578,0.6775644489771612,0.0,-0.00022583087987456042,1.149240141625322,1.0144185045802523e-54,0.0
0.5276046369999676,0.23101922118752868,-0.0014452179475859313,-0.0016206673988453234,-17.153990005944834,-18.22263470906023,0.5753423804460183,25.184326322109776,0.5769630478448636,0.6775644489771612,0.0,-0.002131318021749277,1.2601557224702247,-0.002221053646108949,-0.002066849591072134
0.53290255399952,0.2417777854941072,-0.0014626919130717195,-0.0016369179019885246,0.3812961346480434,-0.008937008090905418,-0.006548481159304398,0.1397184137934792,-0.004911563257315873,1.4110302947248345,0.0,-0.002131318021749277,1.192679883870919,9.395071510281002e-55,0.0
0.5477437139998074,0.2647361155757214,-0.0015012345634889063,-0.0017537247989674084,-17.133609068607385,-18.209417023693256,0.5753423804460183,25.183935604508456,0.5770961052449857,1.4110302947248345,0.0,-0.006932411851589584,1.3019461907637269,-0.0019083743017045804,-0.0017990521855262014
0.5536129459997028,0.26994382469666683,-0.0015103913922418874,-0.0017572982796317288,0.4078426440345727,-0.009146901549345138,-0.0065820534687731636,0.1381101034036538,-0.004824755189141435,1.4110302947248345,0.0,0.0008684441250651565,1.2364234325171606,9.729212413094433e-55,0.0
0.5679277689996525,0.32480345888277073,0.0005819120516437939,-0.0016044101233305447,-17.11252272776988,-18.19574186174578,0.5753423804460183,25.202510657087075,0.5769467905693488,1.4110302947248345,0.0,-0.0010513183757119861,1.3456639268774866,-0.001653097169524566,-0.0015548820648368113
0.5734596960000999,0.338978994764963,0.0005591462193218276,-0.001613559679452536,0.43528763648163105,-0.00935897934710378,-0.0066110751980037455,0.09681799256368062,-0.00499751551855121,1.4110302947248345,0.0,0.0047392077646482575,1.2800652739149772,1.0483110071006315e-54,0.0
0.5888529789999666,0.3591884784836196,0.0005274291862753941,-0.001434329579497153,-17.09003154351263,-18.18115561420864,0.5753423804460183,25.200176143561162,0.5767767100255153,1.4110302947248345,0.0,0.012767751338218536,1.3893691581210925,-0.0014409029406249154,-0.0013420661122873398
0.5932834579998598,0.36491494300139654,0.0005192259665490373,-0.0014201482317999707,0.4642230012889329,-0.009578058955759916,-0.006636604097152055,0.09982006613724019,-0.0052164558653520834,1.4110302947248345,0.0,0.0034895831574933427,1.3249890895050684,1.0602900079849234e-54,0.0
0.6076192559994524,0.3790295918881562,0.0004993424420900967,-0.0013388491950715948,-17.068540093137777,-18.167217725855842,0.5753423804460183,25.188958521295792,0.5766812296410898,1.4110302947248345,0.0,0.011836912242691284,1.4339704438438816,-0.0012350017189252777,-0.0011533883673949987
0.6130766460000814,0.3954698830986891,0.0004776139849828167,-0.001207887887008037,0.49329481045546303,-0.00979417547811745,-0.0066580125318921315,0.09836272704196625,-0.005450124644884095,1.4110302947248345,0.0,0.00547330405800925,1.3664943265997191,1.0602418309603768e-54,0.0
0.6275353119999636,0.4149792965186513,0.00045436710862468787,-0.0011742425901870226,-17.04529577590676,-18.15214304765813,0.5753423804460183,25.1868616248106,0.5765166230362053,1.4110302947248345,0.0,-0.00546914374626663,1.4773841171126394,-0.001059383196358602,-0.0009942326756769892
0.6331682289992386,0.42142872010136967,0.00044679391729094894,-0.0011992405290011088,0.5233254016578923,-0.010014144467926783,-0.006676510254484569,0.10243224562671027,-0.00547726972548346,1.4110302947248345,0.0,-0.00546914374626663,1.4099702996491295,1.094441032118258e-54,0.0
0.647553352999239,0.43543942027720617,0.00042986642500210604,-0.001246952704446577,-17.02117518112764,-18.136500075631083,0.5753423804460183,25.173033608705794,0.5765893331504648,1.4110302947248345,0.0,-0.008017689921800065,1.5208838790510437,-0.0009153471455461372,-0.0008558612903432279
0.6534109439999156,0.4495671921881042,0.00041207860675822794,-0.0013224484703132993,0.5541643688565361,-0.010237323606695103,-0.006692397936290284,0.10513790531730721,-0.005369949465976985,1.4110302947248345,0.0,-0.0010909186428129207,1.4536729459377962,1.130601345594355e-54,0.0
0.6676536039994971,0.4649952268898296,-0.006643333706979445,-0.001793118307384068,-16.996325509374152,-18.120384274023337,0.5753423804460183,25.159597228643694,0.5771354987534023,1.4110302947248345,0.0,0.0013304295629698857,1.5642636735534945,-0.0007900913010008714,-0.000736397470256247
0.6731125669994071,0.47691879426506095,-0.006664714096843904,-0.0017818758187613212,0.5861116675479563,-0.010466108444030009,-0.00670615758470694,0.1092590233104674,-0.0049242817659456185,1.4110302947248345,0.0,0.0013304295629698857,1.4973193495446542,1.1490160718897273e-54,0.0
