tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,10.52,1.39,0,0.01,0.01,0.0
blue,14.73,1.14,0,0.01,0.01,0.0
blue,19.04,0.66,0,0.01,0.01,0.0
blue,23.69,0.02,0,0.01,0.01,0.0
blue,27.67,-0.32,0,0.01,0.01,0.0
blue,31.15,-0.23,0,0.01,0.01,0.0
blue,34.76,0.31,0,0.01,0.01,0.0
blue,38.50,1.33,0,0.01,0.01,0.0
blue,42.30,2.78,0,0.01,0.01,0.0
blue,46.22,4.62,0,0.01,0.01,0.0
blue,50.14,6.73,0,0.01,0.01,0.0
blue,54.28,9.13,0,0.01,0.01,0.0
blue,58.16,11.35,0,0.01,0.01,0.0
blue,61.33,12.95,0,0.01,0.01,0.0
blue,63.76,13.85,0,0.01,0.01,0.0
blue,65.73,14.24,0,0.01,0.01,0.0
blue,67.26,14.25,0,0.01,0.01,0.0
blue,68.75,13.94,0,0.01,0.01,0.0
blue,70.03,13.37,0,0.01,0.01,0.0
blue,71.38,12.38,0,0.01,0.01,0.0
blue,72.77,10.89,0,0.01,0.01,0.0
blue,74.34,8.54,0,0.01,0.01,0.0
blue,76.06,5.26,0,0.01,0.01,0.0
blue,78.04,1.00,0,0.01,0.01,0.0
blue,80.06,-3.40,0,0.01,0.01,0.0
blue,82.05,-7.44,0,0.01,0.01,0.0
blue,84.20,-11.29,0,0.01,0.01,0.0
blue,86.36,-14.61,0,0.01,0.01,0.0
blue,88.80,-17.70,0,0.01,0.01,0.0
blue,91.27,-20.14,0,0.01,0.01,0.0
blue,93.82,-22.00,0,0.01,0.01,0.0
blue,96.50,-23.30,0,0.01,0.01,0.0
blue,99.45,-24.12,0,0.01,0.01,0.0
blue,103.43,-24.61,0,0.01,0.01,0.0
blue,107.62,-25.03,0,0.01,0.01,0.0
blue,111.32,-25.65,0,0.01,0.01,0.0
blue,115.33,-26.59,0,0.01,0.01,0.0
blue,119.93,-27.85,0,0.01,0.01,0.0
blue,124.42,-29.04,0,0.01,0.01,0.0
blue,128.42,-29.86,0,0.01,0.01,0.0
blue,131.89,-30.22,0,0.01,0.01,0.0
blue,134.79,-30.09,0,0.01,0.01,0.0
blue,136.91,-29.54,0,0.01,0.01,0.0
blue,138.33,-28.71,0,0.01,0.01,0.0
blue,139.29,-27.61,0,0.01,0.01,0.0
blue,139.85,-26.25,0,0.01,0.01,0.0
blue,140.07,-24.21,0,0.01,0.01,0.0
blue,139.68,-21.37,0,0.01,0.01,0.0
blue,138.67,-18.16,0,0.01,0.01,0.0
blue,137.01,-14.37,0,0.01,0.01,0.0
blue,134.89,-10.17,0,0.01,0.01,0.0
blue,132.93,-6.28,0,0.01,0.01,0.0
blue,131.56,-3.08,0,0.01,0.01,0.0
blue,130.74,-0.37,0,0.01,0.01,0.0
blue,130.37,2.14,0,0.01,0.01,0.0
blue,130.37,4.56,0,0.01,0.01,0.0
blue,130.80,7.38,0,0.01,0.01,0.0
